order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
444,45,544,Main/Level_Main_444,1,normal,PSG_Normal,dense,3,特别困难,Hard,Pressure,PSG_Normal_dense_VeryHard_Pressure,23,43,0.535,159,143,175,970,10,0,,,,,0,,,,direct_pure_topup_09_05_direct_polish_hard_pure_rect_dense_weave_g14_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_05_direct_polish_hard_pure_rect_dense_weave_g14_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L444_direct_pure_topup_09_05_direct_polish_hard_pure_re.asset,48698c3e7f7377841b5cdbd5af1b6c76,Green,None,
445,45,545,Main/Level_Main_445,1,normal,PSG_Normal,sweep,2,困难,Recovery,Recovery,PSG_Normal_sweep_Hard_Recovery,24,51,0.471,197,177,217,1199,10,0,,,,,0,,,,direct_advanced_31_direct_advanced_veryhard_rect_sweep_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_31_direct_advanced_veryhard_rect_sweep_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L445_direct_advanced_31_direct_advanced_veryhard_rect_s.asset,574cf8d49e5912e479a2be4d269e89dc,Green,None,
446,45,546,Main/Level_Main_446,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,38,0.579,136,122,150,821,10,0,,,,,0,,,,direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L446_direct_polish_clean_21_direct_polish_normal_rect_d.asset,dd5abd8f2e041e54e8eb8adbc33fc348,Green,None,
448,45,548,Main/Level_Main_448,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,24,48,0.5,196,176,216,1128,10,0,,,,,0,,,,direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L448_direct_advanced_46_direct_advanced_veryhard_rect_q.asset,866208997f8604449aca97923c0479b2,Green,None,
449,45,549,Main/Level_Main_449,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,27,41,0.659,181,163,199,1090,10,0,,,,,0,,,,direct_pure_topup_07_14_direct_polish_hard_pure_rect_core_burst_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_14_direct_polish_hard_pure_rect_core_burst_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L449_direct_pure_topup_07_14_direct_polish_hard_pure_re.asset,45d667c340046ad4892d91a1af855746,Green,None,
450,45,550,Main/Level_Main_450,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,44,0.545,165,149,181,1037,10,0,,,,,0,,,,direct_pure_topup_10_19_direct_polish_hard_pure_rect_section_unlock_g12_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_19_direct_polish_hard_pure_rect_section_unlock_g12_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L450_direct_pure_topup_10_19_direct_polish_hard_pure_re.asset,de870f60ad55e0048bf0bd7fb441ba75,Green,None,
452,46,552,Main/Level_Main_452,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,42,0.548,154,139,169,943,10,0,,,,,0,,,,direct_pure_topup_07_02_direct_polish_hard_pure_rect_lock_buckle_g9_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_02_direct_polish_hard_pure_rect_lock_buckle_g9_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L452_direct_pure_topup_07_02_direct_polish_hard_pure_re.asset,d8a81999f50821f468af4fcbe3b6f4f5,Green,None,
454,46,554,Main/Level_Main_454,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,34,48,0.708,156,140,172,1609,79,0,,,,,0,,,,sgp_manual_keep_outer1_repair_05_sgp_seed_hard_skeleton_newseed20260618_100431_dive,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L454_sgp_manual_keep_outer1_repair_05_sgp_seed_hard_skeleton_newseed2026061.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L454_sgp_manual_keep_outer1_repair_05_sgp_seed_hard_ske.asset,3c09d12b09ea5304abc68b7d7c0cb543,Green,StartTooNarrow,
455,46,555,Main/Level_Main_455,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,42,0.524,149,134,164,906,10,0,,,,,0,,,,direct_pure_topup_07_23_direct_polish_hard_pure_rect_dense_weave_g11_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_23_direct_polish_hard_pure_rect_dense_weave_g11_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L455_direct_pure_topup_07_23_direct_polish_hard_pure_re.asset,3f382166ea317514898165dd3ed3646b,Green,None,
456,46,556,Main/Level_Main_456,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,28,50,0.56,224,202,246,1379,10,0,,,,,0,,,,direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L456_direct_advanced_48_direct_advanced_veryhard_rect_s.asset,58093147c74159d45aeb81daf6ef5eae,Green,None,
457,46,557,Main/Level_Main_457,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,40,0.575,117,105,129,903,13,0,,,,,0,,,,direct_normal_topup_72_direct_normal_topup_rect_sweep_g8_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_72_direct_normal_topup_rect_sweep_g8_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L457_direct_normal_topup_72_direct_normal_topup_rect_sw.asset,5387bdbd19029c147b775356709fbe60,Green,None,
459,46,559,Main/Level_Main_459,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,24,47,0.511,180,162,198,1095,10,0,,,,,0,,,,direct_pure_topup_07_17_direct_polish_hard_pure_rect_quasi_symmetry_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_17_direct_polish_hard_pure_rect_quasi_symmetry_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L459_direct_pure_topup_07_17_direct_polish_hard_pure_re.asset,46ca8fc15b4856c42a55caabfb3f8754,Green,None,
460,46,560,Main/Level_Main_460,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,25,39,0.641,156,140,172,953,10,0,,,,,0,,,,direct_pure_topup_08_10_direct_polish_hard_pure_rect_core_burst_g12_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_10_direct_polish_hard_pure_rect_core_burst_g12_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L460_direct_pure_topup_08_10_direct_polish_hard_pure_re.asset,2211828ffbbd76243b3ee735e2a6ecd4,Green,None,
461,47,561,Main/Level_Main_461,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,25,41,0.61,168,151,185,1010,10,0,,,,,0,,,,direct_pure_topup_07_18_direct_polish_hard_pure_rect_sweep_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_18_direct_polish_hard_pure_rect_sweep_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L461_direct_pure_topup_07_18_direct_polish_hard_pure_re.asset,1ec4341505996ca4d9e7c49c0671bda0,Green,None,
462,47,562,Main/Level_Main_462,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,21,40,0.525,135,121,149,828,10,0,,,,,0,,,,direct_pure_topup_08_19_direct_polish_hard_pure_rect_dense_weave_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_19_direct_polish_hard_pure_rect_dense_weave_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L462_direct_pure_topup_08_19_direct_polish_hard_pure_re.asset,32e833476b455384f85b6bc0ea5587d4,Green,None,
464,47,564,Main/Level_Main_464,1,normal,PSG_Normal,lock,1,普通/恢复,Hard,Pressure,PSG_Normal_lock_NormalOrRecovery_Pressure,22,38,0.579,111,100,122,826,13,0,,,,,0,,,,direct_normal_topup_58_direct_normal_topup_rect_lock_buckle_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_58_direct_normal_topup_rect_lock_buckle_g7_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L464_direct_normal_topup_58_direct_normal_topup_rect_lo.asset,fc618cf2ec539c947ac3078f107a2345,Green,PeakTooFlat,
465,47,565,Main/Level_Main_465,1,normal,PSG_Normal,sweep,3,特别困难,Recovery,Recovery,PSG_Normal_sweep_VeryHard_Recovery,28,48,0.583,213,192,234,1314,10,0,,,,,0,,,,direct_advanced_23_direct_advanced_veryhard_rect_sweep_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_23_direct_advanced_veryhard_rect_sweep_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L465_direct_advanced_23_direct_advanced_veryhard_rect_s.asset,7ad227ae9d046ce4b9685e9fc6ff8468,Green,None,
466,47,566,Main/Level_Main_466,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,26,40,0.65,166,149,183,1015,10,0,,,,,0,,,,direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L466_direct_pure_topup_07_05_direct_polish_hard_pure_re.asset,8178082faeb347d46913f24fae06f852,Green,None,
469,47,569,Main/Level_Main_469,1,normal,PSG_Normal,maze,2,困难,Hard,Pressure,PSG_Normal_maze_Hard_Pressure,24,42,0.571,160,144,176,982,10,0,,,,,0,,,,direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L469_direct_polish_hard_18_direct_polish_hard_rect_maze.asset,ef33a54a2ae630c469d104b4ce9cf687,Green,None,
470,47,570,Main/Level_Main_470,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,25,38,0.658,149,134,164,920,10,0,,,,,0,,,,direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L470_direct_pure_topup_09_23_direct_polish_hard_pure_re.asset,58fef92723bb44e44b87dfb1309189ae,Green,None,
471,48,571,Main/Level_Main_471,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,38,0.579,106,95,117,824,13,0,,,,,0,,,,direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L471_direct_normal_topup_16_direct_normal_topup_rect_sw.asset,4ed93a4b6e853cb4fbc3e1863dfb7ebf,Green,None,
472,48,572,Main/Level_Main_472,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,28,51,0.549,231,208,254,1395,10,0,,,,,0,,,,direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L472_direct_advanced_13_direct_advanced_veryhard_rect_s.asset,321e3d1d72ebd0a4bad68f0050f17c27,Green,None,
474,48,574,Main/Level_Main_474,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,26,44,0.591,178,160,196,1124,10,0,,,,,0,,,,direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L474_direct_advanced_42_direct_advanced_veryhard_rect_d.asset,cb3f70dfee8a9cb4f9799589e01575c7,Green,None,
475,48,575,Main/Level_Main_475,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,24,51,0.471,195,175,215,1207,10,0,,,,,0,,,,direct_advanced_36_direct_advanced_veryhard_rect_dual_zone_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_36_direct_advanced_veryhard_rect_dual_zone_g0_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L475_direct_advanced_36_direct_advanced_veryhard_rect_d.asset,b6ba76d4e9bf5fc4eb5f333fd34c395c,Green,None,
476,48,576,Main/Level_Main_476,1,normal,PSG_Normal,lock,1,普通/恢复,Hard,Pressure,PSG_Normal_lock_NormalOrRecovery_Pressure,23,41,0.561,126,113,139,926,13,0,,,,,0,,,,direct_normal_136_direct_normal_rect_core_burst_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_136_direct_normal_rect_core_burst_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L476_direct_normal_136_direct_normal_rect_core_burst_g1.asset,4b41700f384682e4daa2388813f2f849,Green,None,
479,48,579,Main/Level_Main_479,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,25,44,0.568,185,167,203,1086,10,0,,,,,0,,,,direct_advanced_14_direct_advanced_veryhard_rect_quasi_symmetry_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_14_direct_advanced_veryhard_rect_quasi_symmetry_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L479_direct_advanced_14_direct_advanced_veryhard_rect_q.asset,6e276e5d1fa5b124b811e0770eab1cd8,Green,None,
480,48,580,Main/Level_Main_480,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,43,0.488,141,127,155,884,10,0,,,,,0,,,,direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L480_direct_pure_topup_08_24_direct_polish_hard_pure_re.asset,5478f802d42d3a04fafb06fcc9b78f69,Green,None,
481,49,581,Main/Level_Main_481,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,22,38,0.579,108,97,119,824,13,0,,,,,0,,,,direct_normal_130_direct_normal_rect_maze_long_chain_g0_v13,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_130_direct_normal_rect_maze_long_chain_g0_v13.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L481_direct_normal_130_direct_normal_rect_maze_long_cha.asset,0c043db17a8ab10469e8f2ea81b37bd6,Green,None,
482,49,582,Main/Level_Main_482,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,22,43,0.512,150,135,165,917,10,0,,,,,0,,,,direct_pure_topup_10_22_direct_polish_hard_pure_rect_core_burst_g12_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_22_direct_polish_hard_pure_rect_core_burst_g12_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L482_direct_pure_topup_10_22_direct_polish_hard_pure_re.asset,476e1e8617cc1164ea9cbff0297983e4,Green,None,
485,49,585,Main/Level_Main_485,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,25,46,0.543,189,170,208,1133,10,0,,,,,0,,,,direct_advanced_44_direct_advanced_veryhard_rect_dual_zone_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_44_direct_advanced_veryhard_rect_dual_zone_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L485_direct_advanced_44_direct_advanced_veryhard_rect_d.asset,f256f12bb515c5048bf21dd588ee4f4b,Green,None,
486,49,586,Main/Level_Main_486,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,26,50,0.52,213,192,234,1262,10,0,,,,,0,,,,direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L486_direct_advanced_07_direct_advanced_veryhard_rect_s.asset,379eec85255f2fe4a9a68d3c321530cb,Green,None,
488,49,588,Main/Level_Main_488,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,25,49,0.51,195,175,215,1202,10,0,,,,,0,,,,direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L488_direct_advanced_29_direct_advanced_veryhard_rect_s.asset,2ba037b0d9d8ea343a14e67a63a2ce87,Green,None,
489,49,589,Main/Level_Main_489,1,normal,PSG_Normal,lock,1,普通/恢复,Hard,Pressure,PSG_Normal_lock_NormalOrRecovery_Pressure,22,36,0.611,108,97,119,780,13,0,,,,,0,,,,direct_normal_46_direct_normal_rect_core_burst_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_46_direct_normal_rect_core_burst_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L489_direct_normal_46_direct_normal_rect_core_burst_g4_.asset,488b61e535c0b0b4ca5b414e035b14bf,Green,PeakTooFlat,
490,49,590,Main/Level_Main_490,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,25,49,0.51,199,179,219,1198,10,0,,,,,0,,,,direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L490_direct_advanced_24_direct_advanced_veryhard_rect_s.asset,7f6a87291a5d8844f8f80acd8ab5ff2c,Green,None,
491,50,591,Main/Level_Main_491,1,normal,PSG_Normal,sweep,1,普通/恢复,Normal,Normal,PSG_Normal_sweep_NormalOrRecovery_Normal,26,47,0.553,199,179,219,1197,10,0,,,,,0,,,,direct_advanced_22_direct_advanced_veryhard_rect_quasi_symmetry_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_22_direct_advanced_veryhard_rect_quasi_symmetry_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L491_direct_advanced_22_direct_advanced_veryhard_rect_q.asset,b5f790f49c9410943ac338212373c6f3,Green,None,
494,50,594,Main/Level_Main_494,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,26,45,0.578,192,173,211,1138,10,0,,,,,0,,,,direct_advanced_02_direct_advanced_veryhard_rect_dense_weave_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_02_direct_advanced_veryhard_rect_dense_weave_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L494_direct_advanced_02_direct_advanced_veryhard_rect_d.asset,11caadf53d6be794caddefecc768da87,Green,None,
495,50,595,Main/Level_Main_495,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,35,0.6,97,87,107,716,13,0,,,,,0,,,,direct_pure_topup_06_21_direct_normal_pure_rect_sweep_g8_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_21_direct_normal_pure_rect_sweep_g8_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L495_direct_pure_topup_06_21_direct_normal_pure_rect_sw.asset,0f572d97dc79a2e46a0202af355f0709,Green,None,
496,50,596,Main/Level_Main_496,1,normal,PSG_Normal,lock,1,普通/恢复,VeryHard,Peak,PSG_Normal_lock_NormalOrRecovery_Peak,23,38,0.605,108,97,119,860,13,0,,,,,0,,,,direct_normal_topup_36_direct_normal_topup_rect_core_burst_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_36_direct_normal_topup_rect_core_burst_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L496_direct_normal_topup_36_direct_normal_topup_rect_co.asset,63218eedfd49ce04fabf926cdf52fc4f,Green,PeakTooFlat,
497,50,597,Main/Level_Main_497,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,23,40,0.575,151,136,166,901,10,0,,,,,0,,,,direct_polish_hard_12_direct_polish_hard_rect_dense_weave_g5_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_12_direct_polish_hard_rect_dense_weave_g5_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L497_direct_polish_hard_12_direct_polish_hard_rect_dens.asset,6714a395bae7e9a49b4a8ea620754a24,Green,None,
499,50,599,Main/Level_Main_499,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,25,48,0.521,159,143,175,1167,13,0,,,,,0,,,,direct_diff120_129_direct_diff_veryhard_long_spine_long_corridor_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_129_direct_diff_veryhard_long_spine_long_corridor_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L499_direct_diff120_129_direct_diff_veryhard_long_spine.asset,2c484e688f1abcc40ad4406223455f24,Green,None,
