order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
437,44,537,Main/Level_Main_437,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,25,41,0.61,164,148,180,1003,10,0,,,,,0,,,,direct_pure_topup_08_23_direct_polish_hard_pure_rect_quasi_symmetry_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_23_direct_polish_hard_pure_rect_quasi_symmetry_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L437_direct_pure_topup_08_23_direct_polish_hard_pure_re.asset,1f296124da1e315479b6231f7c2d62af,Green,None,
438,44,538,Main/Level_Main_438,1,shape,PSG_ShapeMask,shape_nature,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,43,43,1.0,166,149,183,1373,17,1,giftbox,礼盒,shape_gift_box,UI/B_MissionAni/Special/ShapeIcons/shape_gift_box,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb09_24_large_giftbox,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L438_giftbox_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L438_r2_outer_strong_005_r2_006_a401_maskonlyb09_24_lar.asset,ac75b57d9b0270044a7db34fcc35a557,Green,None,
439,44,539,Main/Level_Main_439,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,24,40,0.6,158,142,174,942,10,0,,,,,0,,,,direct_pure_topup_07_09_direct_polish_hard_pure_rect_maze_long_chain_g9_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_09_direct_polish_hard_pure_rect_maze_long_chain_g9_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L439_direct_pure_topup_07_09_direct_polish_hard_pure_re.asset,0c722329dd3e07b4b98bf6461e9d8627,Green,None,
440,44,540,Main/Level_Main_440,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,44,0.523,161,145,177,988,10,0,,,,,0,,,,direct_pure_topup_08_21_direct_polish_hard_pure_rect_dual_zone_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_21_direct_polish_hard_pure_rect_dual_zone_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L440_direct_pure_topup_08_21_direct_polish_hard_pure_re.asset,f3517bba5d7848e428421fb39a8312c1,Green,None,
441,45,541,Main/Level_Main_441,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,36,0.611,105,95,115,784,13,0,,,,,0,,,,direct_normal_topup_48_direct_normal_topup_rect_sweep_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_48_direct_normal_topup_rect_sweep_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L441_direct_normal_topup_48_direct_normal_topup_rect_sw.asset,d6460c3145bb1eb489931095e6bbeeba,Green,None,
442,45,542,Main/Level_Main_442_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,34,28,1.214,81,73,89,853,22,0,,,,,1,542,PrefabsN/Arrow/MissionAni/44_Hedgehog_sad_locked_8,PrefabsN/Arrow/MissionAni/44_Hedgehog_happy_break_8,hole_candidate_101_wide_34x28_shell,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_101_wide_34x28_shell.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L442_hole_candidate_101_wide_34x28_shell.asset,2108406254a7548408a49a2669086551,Green,None,
443,45,543,Main/Level_Main_443,1,shape,PSG_ShapeMask,shape_symbol,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,39,31,1.258,84,76,92,714,17,1,ufo,飞碟,shape_ufo,UI/B_MissionAni/Special/ShapeIcons/shape_ufo,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_large_ufo,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L443_ufo_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L443_r2_outer_strong_005_r2_006_a401_maskonlyb08_10_lar.asset,9bed04670b8862744bf04faa2bd7972f,Green,BottleneckHeavy,
444,45,544,Main/Level_Main_444,1,normal,PSG_Normal,dense,3,特别困难,Hard,Pressure,PSG_Normal_dense_VeryHard_Pressure,23,43,0.535,159,143,175,970,10,0,,,,,0,,,,direct_pure_topup_09_05_direct_polish_hard_pure_rect_dense_weave_g14_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_05_direct_polish_hard_pure_rect_dense_weave_g14_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L444_direct_pure_topup_09_05_direct_polish_hard_pure_re.asset,48698c3e7f7377841b5cdbd5af1b6c76,Green,None,
445,45,545,Main/Level_Main_445,1,normal,PSG_Normal,sweep,2,困难,Recovery,Recovery,PSG_Normal_sweep_Hard_Recovery,24,51,0.471,197,177,217,1199,10,0,,,,,0,,,,direct_advanced_31_direct_advanced_veryhard_rect_sweep_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_31_direct_advanced_veryhard_rect_sweep_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L445_direct_advanced_31_direct_advanced_veryhard_rect_s.asset,574cf8d49e5912e479a2be4d269e89dc,Green,None,
446,45,546,Main/Level_Main_446,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,38,0.579,136,122,150,821,10,0,,,,,0,,,,direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L446_direct_polish_clean_21_direct_polish_normal_rect_d.asset,dd5abd8f2e041e54e8eb8adbc33fc348,Green,None,
447,45,547,Main/Level_Main_447,1,shape,PSG_ShapeMask,shape_object,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,31,36,0.861,78,70,86,790,24,1,magicbook,魔法书,shape_magic_book,UI/B_MissionAni/Special/ShapeIcons/shape_magic_book,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb02_08_compact_magicbook,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L447_magicbook_compact.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L447_r2_outer_strong_005_r2_006_a401_maskonlyb02_08_com.asset,dd6745363d0f5bf4994b577b038181cc,Green,BottleneckHeavy,
448,45,548,Main/Level_Main_448,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,24,48,0.5,196,176,216,1128,10,0,,,,,0,,,,direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L448_direct_advanced_46_direct_advanced_veryhard_rect_q.asset,866208997f8604449aca97923c0479b2,Green,None,
449,45,549,Main/Level_Main_449,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,27,41,0.659,181,163,199,1090,10,0,,,,,0,,,,direct_pure_topup_07_14_direct_polish_hard_pure_rect_core_burst_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_14_direct_polish_hard_pure_rect_core_burst_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L449_direct_pure_topup_07_14_direct_polish_hard_pure_re.asset,45d667c340046ad4892d91a1af855746,Green,None,
450,45,550,Main/Level_Main_450,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,44,0.545,165,149,181,1037,10,0,,,,,0,,,,direct_pure_topup_10_19_direct_polish_hard_pure_rect_section_unlock_g12_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_19_direct_polish_hard_pure_rect_section_unlock_g12_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L450_direct_pure_topup_10_19_direct_polish_hard_pure_re.asset,de870f60ad55e0048bf0bd7fb441ba75,Green,None,
451,46,551,Main/Level_Main_451_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,30,1.067,90,81,99,866,22,0,,,,,1,551,PrefabsN/Arrow/MissionAni/45_FancyRat_sad_locked_8,PrefabsN/Arrow/MissionAni/45_FancyRat_happy_break_8,hole_highchain_extra_018_hc2_32x30_lock_a,Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_018_hc2_32x30_lock_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L451_hole_highchain_extra_018_hc2_32x30_lock_a.asset,dd24c797961165d4db54bd86e88b38f8,Yellow,StartFakeWide|BottleneckHeavy,
452,46,552,Main/Level_Main_452,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,42,0.548,154,139,169,943,10,0,,,,,0,,,,direct_pure_topup_07_02_direct_polish_hard_pure_rect_lock_buckle_g9_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_02_direct_polish_hard_pure_rect_lock_buckle_g9_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L452_direct_pure_topup_07_02_direct_polish_hard_pure_re.asset,d8a81999f50821f468af4fcbe3b6f4f5,Green,None,
453,46,553,Main/Level_Main_453,1,shape,PSG_ShapeMask,shape_character,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,44,38,1.158,106,95,117,902,17,1,fish,鱼,shape_fish,UI/B_MissionAni/Special/ShapeIcons/shape_fish,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb02_09_large_fish,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L453_fish_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L453_r2_outer_strong_005_r2_006_a401_maskonlyb02_09_lar.asset,165fe1d604847d4439c7b9acd492d023,Green,None,
454,46,554,Main/Level_Main_454,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,34,48,0.708,156,140,172,1609,79,0,,,,,0,,,,sgp_manual_keep_outer1_repair_05_sgp_seed_hard_skeleton_newseed20260618_100431_dive,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L454_sgp_manual_keep_outer1_repair_05_sgp_seed_hard_skeleton_newseed2026061.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L454_sgp_manual_keep_outer1_repair_05_sgp_seed_hard_ske.asset,3c09d12b09ea5304abc68b7d7c0cb543,Green,StartTooNarrow,
455,46,555,Main/Level_Main_455,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,42,0.524,149,134,164,906,10,0,,,,,0,,,,direct_pure_topup_07_23_direct_polish_hard_pure_rect_dense_weave_g11_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_23_direct_polish_hard_pure_rect_dense_weave_g11_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L455_direct_pure_topup_07_23_direct_polish_hard_pure_re.asset,3f382166ea317514898165dd3ed3646b,Green,None,
456,46,556,Main/Level_Main_456,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,28,50,0.56,224,202,246,1379,10,0,,,,,0,,,,direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L456_direct_advanced_48_direct_advanced_veryhard_rect_s.asset,58093147c74159d45aeb81daf6ef5eae,Green,None,
457,46,557,Main/Level_Main_457,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,40,0.575,117,105,129,903,13,0,,,,,0,,,,direct_normal_topup_72_direct_normal_topup_rect_sweep_g8_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_72_direct_normal_topup_rect_sweep_g8_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L457_direct_normal_topup_72_direct_normal_topup_rect_sw.asset,5387bdbd19029c147b775356709fbe60,Green,None,
458,46,558,Main/Level_Main_458,1,shape,PSG_ShapeMask,shape_nature,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,38,38,1.0,112,101,123,763,13,1,star,星星,shape_star,UI/B_MissionAni/Special/ShapeIcons/shape_star,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_main_star,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L458_star_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L458_r2_outer_strong_005_r2_006_a401_maskonlyb09_22_mai.asset,fcf708f1fdc0e0542b0960758be19ed5,Green,BottleneckHeavy,
459,46,559,Main/Level_Main_459,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,24,47,0.511,180,162,198,1095,10,0,,,,,0,,,,direct_pure_topup_07_17_direct_polish_hard_pure_rect_quasi_symmetry_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_17_direct_polish_hard_pure_rect_quasi_symmetry_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L459_direct_pure_topup_07_17_direct_polish_hard_pure_re.asset,46ca8fc15b4856c42a55caabfb3f8754,Green,None,
460,46,560,Main/Level_Main_460,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,25,39,0.641,156,140,172,953,10,0,,,,,0,,,,direct_pure_topup_08_10_direct_polish_hard_pure_rect_core_burst_g12_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_10_direct_polish_hard_pure_rect_core_burst_g12_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L460_direct_pure_topup_08_10_direct_polish_hard_pure_re.asset,2211828ffbbd76243b3ee735e2a6ecd4,Green,None,
461,47,561,Main/Level_Main_461,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,25,41,0.61,168,151,185,1010,10,0,,,,,0,,,,direct_pure_topup_07_18_direct_polish_hard_pure_rect_sweep_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_18_direct_polish_hard_pure_rect_sweep_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L461_direct_pure_topup_07_18_direct_polish_hard_pure_re.asset,1ec4341505996ca4d9e7c49c0671bda0,Green,None,
462,47,562,Main/Level_Main_462,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,21,40,0.525,135,121,149,828,10,0,,,,,0,,,,direct_pure_topup_08_19_direct_polish_hard_pure_rect_dense_weave_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_19_direct_polish_hard_pure_rect_dense_weave_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L462_direct_pure_topup_08_19_direct_polish_hard_pure_re.asset,32e833476b455384f85b6bc0ea5587d4,Green,None,
463,47,563,Main/Level_Main_463,1,shape,PSG_ShapeMask,shape_landmark,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,29,38,0.763,71,64,78,721,24,1,castletower,城堡塔,shape_castle_tower,UI/B_MissionAni/Special/ShapeIcons/shape_castle_tower,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_compact_castletower,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L463_castletower_compact.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L463_r2_outer_strong_005_r2_006_a401_maskonlyb08_08_com.asset,d45776abc3e391d41b2ed83325eabcf5,Green,BottleneckHeavy,
464,47,564,Main/Level_Main_464,1,normal,PSG_Normal,lock,1,普通/恢复,Hard,Pressure,PSG_Normal_lock_NormalOrRecovery_Pressure,22,38,0.579,111,100,122,826,13,0,,,,,0,,,,direct_normal_topup_58_direct_normal_topup_rect_lock_buckle_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_58_direct_normal_topup_rect_lock_buckle_g7_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L464_direct_normal_topup_58_direct_normal_topup_rect_lo.asset,fc618cf2ec539c947ac3078f107a2345,Green,PeakTooFlat,
465,47,565,Main/Level_Main_465,1,normal,PSG_Normal,sweep,3,特别困难,Recovery,Recovery,PSG_Normal_sweep_VeryHard_Recovery,28,48,0.583,213,192,234,1314,10,0,,,,,0,,,,direct_advanced_23_direct_advanced_veryhard_rect_sweep_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_23_direct_advanced_veryhard_rect_sweep_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L465_direct_advanced_23_direct_advanced_veryhard_rect_s.asset,7ad227ae9d046ce4b9685e9fc6ff8468,Green,None,
466,47,566,Main/Level_Main_466,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,26,40,0.65,166,149,183,1015,10,0,,,,,0,,,,direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L466_direct_pure_topup_07_05_direct_polish_hard_pure_re.asset,8178082faeb347d46913f24fae06f852,Green,None,
467,47,567,Main/Level_Main_467_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,26,26,1.0,63,57,69,591,22,0,,,,,1,567,PrefabsN/Arrow/MissionAni/46_Gerbil_sad_locked_8,PrefabsN/Arrow/MissionAni/46_Gerbil_happy_break_8,hole_topup_031_topup_std_26x26_maze,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_031_topup_std_26x26_maze.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L467_hole_topup_031_topup_std_26x26_maze.asset,699611b0fa183a04198bda259d76fb1c,Green,None,
468,47,568,Main/Level_Main_468,1,shape,PSG_ShapeMask,shape_toolui,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,37,29,1.276,73,66,80,729,23,1,boombox,收录机,shape_boombox,UI/B_MissionAni/Special/ShapeIcons/shape_boombox,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_compact_boombox,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L468_boombox_compact.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L468_r2_outer_strong_005_r2_006_a401_maskonlyb06_03_com.asset,54942a1d86f1ac24a950f583322afb25,Green,BottleneckHeavy,
469,47,569,Main/Level_Main_469,1,normal,PSG_Normal,maze,2,困难,Hard,Pressure,PSG_Normal_maze_Hard_Pressure,24,42,0.571,160,144,176,982,10,0,,,,,0,,,,direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L469_direct_polish_hard_18_direct_polish_hard_rect_maze.asset,ef33a54a2ae630c469d104b4ce9cf687,Green,None,
470,47,570,Main/Level_Main_470,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,25,38,0.658,149,134,164,920,10,0,,,,,0,,,,direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L470_direct_pure_topup_09_23_direct_polish_hard_pure_re.asset,58fef92723bb44e44b87dfb1309189ae,Green,None,
471,48,571,Main/Level_Main_471,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,38,0.579,106,95,117,824,13,0,,,,,0,,,,direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L471_direct_normal_topup_16_direct_normal_topup_rect_sw.asset,4ed93a4b6e853cb4fbc3e1863dfb7ebf,Green,None,
472,48,572,Main/Level_Main_472,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,28,51,0.549,231,208,254,1395,10,0,,,,,0,,,,direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L472_direct_advanced_13_direct_advanced_veryhard_rect_s.asset,321e3d1d72ebd0a4bad68f0050f17c27,Green,None,
473,48,573,Main/Level_Main_473,1,shape,PSG_ShapeMask,shape_landmark,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,33,29,1.138,67,60,74,659,24,1,mug,马克杯,shape_mug,UI/B_MissionAni/Special/ShapeIcons/shape_mug,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb05_11_compact_mug,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L473_mug_compact.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L473_r2_outer_strong_005_r2_006_a401_maskonlyb05_11_com.asset,69e2d34b4657db64b9bb543686cda3dc,Green,None,
474,48,574,Main/Level_Main_474,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,26,44,0.591,178,160,196,1124,10,0,,,,,0,,,,direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L474_direct_advanced_42_direct_advanced_veryhard_rect_d.asset,cb3f70dfee8a9cb4f9799589e01575c7,Green,None,
475,48,575,Main/Level_Main_475,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,24,51,0.471,195,175,215,1207,10,0,,,,,0,,,,direct_advanced_36_direct_advanced_veryhard_rect_dual_zone_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_36_direct_advanced_veryhard_rect_dual_zone_g0_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L475_direct_advanced_36_direct_advanced_veryhard_rect_d.asset,b6ba76d4e9bf5fc4eb5f333fd34c395c,Green,None,
