rank,pairPriority,riskScore,sourceAType,sourceBType,sourceA,sourceB,basePair,layout,gap,width,height,chains,coverage,aspect,inwardPressure,crossBlocks,blockedChains,blockingChains,blockedByOtherMax,blocksOtherMax,topBlockedIndex,topBlockedOwner,topBlockedHits,topBlockerIndex,topBlockerOwner,topBlockerHits,planScore,details
3961,1,859.349,R1,R1,r1_ab_106_above300_level_599_final,r1_ab_282_above300_level_966_final,r1:a599|r1:a966|h,H0,0,52,33,182,0.914,1.576,27,25,25,12,1,6,16,0,1,170,1,6,522.39,rawOk tiles=1569
3962,1,859.491,R1,R1,r1_ab_049_above300_level_492_final,r1_ab_261_above300_level_899_final,r1:a492|r1:a899|h,H0,0,44,33,139,0.920,1.333,26,25,25,10,1,7,0,0,1,20,0,7,560.213,rawOk tiles=1336
3963,2,859.517,R2,Seed,r1_ab_247_above300_level_877_final_take_refill_v2_p2_delta9_occ5_addcells_rewrite_v2_v2_l2_added59_rotation_vflip,seed_Above300_level_987,r2:a877|seed:a987|h,H0,0,43,31,134,0.926,1.387,25,24,24,8,1,8,3,0,1,78,1,8,603.931,rawOk tiles=1234
3964,0,859.719,R1,R2,r1_ab_093_above300_level_574_final,r1_ab_080_above300_level_542_final_take_refill_v2_p2_delta11_occ5_addcells_rewrite_v2_v2_l2_added64_rotation_vflip,r1:a574|r2:a542|h,H0,0,42,33,156,0.914,1.273,26,25,25,11,1,7,0,0,1,16,0,7,586.421,rawOk tiles=1267
3965,0,859.953,R1,R2,r1_ab_247_above300_level_877_final,r1_ab_279_above300_level_957_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,r1:a877|r2:a957|h,H0,0,40,31,142,0.939,1.290,27,27,27,14,1,5,4,0,1,94,1,5,581.153,rawOk tiles=1164
3966,3,860.037,R1,Seed,r1_ab_063_above300_level_515_final,seed_Arrowz_level_103,r1:a515|seed:a103|h,H0,0,58,36,164,0.966,1.611,25,25,25,9,1,7,3,0,1,3,0,7,663.738,rawOk tiles=2017
3967,1,860.075,R2,R2,r1_ab_208_above300_level_782_final_take_refill_v2_p1_delta8_occ8_addcells_rewrite_v2_v2_r2_added60_rotation_vflip,r1_ab_159_above300_level_677_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r2_added55_rotation_vflip,r2:a677|r2:a782|h,H0,0,44,31,133,0.910,1.419,27,26,26,10,1,6,9,0,1,54,0,6,526.302,rawOk tiles=1241
3968,0,860.081,R1,R2,r1_ab_178_above300_level_716_final,r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip,r1:a716|r2:a754|h,H0,0,46,31,155,0.937,1.484,26,26,26,12,1,6,5,0,1,149,1,6,606.083,rawOk tiles=1336
3969,1,860.151,R2,R2,r1_ab_208_above300_level_782_final_take_refill_v2_p1_delta8_occ8_addcells_rewrite_v2_v2_r2_added60_rotation_vflip,r1_ab_109_above300_level_606_final_take_refill_v2_p2_delta11_occ9_addcells_rewrite_v2_v2_b2_added53_rotation_vflip,r2:a606|r2:a782|h,H0,0,49,31,146,0.923,1.581,26,26,26,10,1,6,9,0,1,72,1,6,591.185,rawOk tiles=1402
3970,2,860.202,R2,Seed,r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,seed_Above300_level_635,r2:a654|seed:a635|h,H0,0,44,31,123,0.946,1.419,26,25,25,15,1,6,2,0,1,92,1,6,580.783,rawOk tiles=1290
3971,1,860.255,R1,R1,r1_ab_235_above300_level_852_final,r1_ab_080_above300_level_542_final,r1:a542|r1:a852|h,H0,0,47,33,160,0.918,1.424,26,25,25,10,1,7,4,0,1,112,1,7,589.881,rawOk tiles=1424
3972,4,860.419,Seed,Seed,seed_above300_level_951,seed_Arrowz_level_135,seed:a135|seed:a951|h,H0,0,44,29,120,0.961,1.517,24,24,24,7,1,8,0,0,1,57,1,8,643.154,rawOk tiles=1226
3973,0,860.596,R2,R1,r1_ab_092_above300_level_573_final_sparse_prefill_fill10_hole32_addcells_rewrite_v2_v2_l3_added82_rotation_vflip,r1_ab_273_above300_level_948_final,r1:a948|r2:a573|h,H0,0,47,30,122,0.906,1.567,24,23,23,10,1,8,2,0,1,80,1,8,583.222,rawOk tiles=1277
3974,4,860.601,Seed,Seed,seed_Arrowz_level_103,seed_Above300_level_607,seed:a103|seed:a607|h,H0,0,51,36,143,0.945,1.417,30,26,26,9,1,6,9,0,1,9,0,6,498.217,rawOk tiles=1735
3975,0,860.78,R2,R1,r1_ab_063_above300_level_515_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_t3_added74_rotation_vflip,r1_ab_039_above300_level_470_final,r1:a470|r2:a515|h,H0,0,53,38,186,0.903,1.395,23,23,23,13,1,8,3,0,1,3,0,8,625.473,rawOk tiles=1819
3976,2,860.797,R2,Seed,r1_ab_048_above300_level_491_final_take_refill_v2_p2_delta12_occ4_addcells_rewrite_v2_v2_r3_added93_rotation_vflip,seed_above300_level_981,r2:a491|seed:a981|h,H0,0,47,32,137,0.933,1.469,26,26,26,11,1,6,19,0,1,68,0,6,588.197,rawOk tiles=1403
3977,2,860.806,Seed,R2,seed_Above300_level_735,r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip,r2:a754|seed:a735|h,H0,0,46,31,125,0.934,1.484,26,26,26,10,1,6,6,0,1,4,0,6,569.528,rawOk tiles=1332
3978,0,860.988,R2,R1,r1_ab_159_above300_level_677_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r2_added55_rotation_vflip,r1_ab_140_above300_level_635_final,r1:a635|r2:a677|h,H0,0,47,31,143,0.927,1.516,27,26,26,10,1,6,1,0,1,108,1,6,552.278,rawOk tiles=1351
3979,0,861.025,R2,R1,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,r1_ab_071_above300_level_528_final,r1:a528|r2:a527|h,H0,0,42,30,133,0.940,1.400,27,27,27,13,1,5,5,0,1,31,0,5,568.165,rawOk tiles=1184
3980,1,861.038,R2,R2,r1_ab_097_above300_level_581_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added62_rotation_vflip,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r2:a581|r2:a623|h,H0,0,48,32,149,0.926,1.500,25,24,24,8,1,8,1,0,1,70,0,8,606.531,rawOk tiles=1422
3981,3,861.082,R1,Seed,r1_ab_186_above300_level_735_final,seed_Above300_level_632,r1:a735|seed:a632|h,H0,0,41,32,134,0.960,1.281,25,25,25,5,1,8,5,0,1,4,0,8,647.183,rawOk tiles=1259
3982,4,861.145,Seed,Seed,seed_Above300_level_984,seed_Above300_level_845,seed:a845|seed:a984|h,H0,0,44,31,134,0.942,1.419,28,26,26,10,1,6,6,0,1,92,1,6,547.298,rawOk tiles=1285
3983,1,861.227,R2,R2,r1_ab_248_above300_level_878_final_addcells_rewrite_v2_v2_b3_added63_rotation_vflip,r1_ab_096_above300_level_578_final_take_refill_v2_p2_delta20_occ20_addcells_rewrite_v2_v2_l2_added61_rotation_vflip,r2:a578|r2:a878|h,H0,0,46,31,124,0.914,1.484,27,27,27,11,1,5,11,0,1,57,0,5,536.381,rawOk tiles=1304
3984,2,861.34,R2,Seed,r1_ab_144_above300_level_641_final_sparse_prefill_fill20_hole43_addcells_rewrite_v2_v2_l3_added80_rotation_vflip,seed_Arrowz_level_135,r2:a641|seed:a135|h,H0,0,46,29,152,0.942,1.586,23,23,23,7,1,9,5,0,1,133,1,9,682.898,rawOk tiles=1257
3985,1,861.415,R2,R2,r1_ab_069_above300_level_526_final_take_refill_v2_p2_delta22_occ18_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,r1_ab_156_above300_level_672_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l3_added85_rotation_vflip,r2:a526|r2:a672|h,H0,0,46,30,156,0.930,1.533,27,25,25,15,1,6,0,0,1,141,1,6,575.065,rawOk tiles=1284
3986,0,861.741,R2,R1,r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip,r1_ab_109_above300_level_606_final,r1:a606|r2:a858|h,H0,0,48,31,136,0.904,1.548,24,23,23,5,1,9,7,0,1,67,1,9,598.035,rawOk tiles=1345
3987,3,861.773,Seed,R1,seed_Above300_level_599,r1_ab_140_above300_level_635_final,r1:a635|seed:a599|h,H0,0,53,33,150,0.954,1.606,27,26,26,10,1,6,17,0,1,105,1,6,591.459,rawOk tiles=1669
3988,0,861.816,R2,R1,r1_ab_154_above300_level_665_final_take_refill_v2_p2_delta15_occ13_addcells_rewrite_v2_v2_t2_added50_rotation_vflip,r1_ab_110_above300_level_607_final,r1:a607|r2:a665|h,H0,0,48,33,143,0.946,1.455,26,26,26,12,1,6,4,0,1,50,0,6,608.378,rawOk tiles=1498
3989,2,861.85,R2,Seed,r1_ab_103_above300_level_593_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_t3_added57_rotation_vflip,seed_Above300_level_672,r2:a593|seed:a672|h,H0,0,40,30,120,0.930,1.333,25,24,24,8,1,8,3,0,1,68,1,8,588,rawOk tiles=1116
3990,1,861.896,R2,R2,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r2:a527|r2:a623|h,H0,0,43,29,137,0.967,1.483,24,24,24,9,1,8,5,0,1,31,0,8,675.711,rawOk tiles=1206
3991,0,861.902,R2,R1,r1_ab_154_above300_level_665_final_take_refill_v2_p2_delta15_occ13_addcells_rewrite_v2_v2_t2_added50_rotation_vflip,r1_ab_096_above300_level_578_final,r1:a578|r2:a665|h,H0,0,47,33,125,0.919,1.424,27,27,27,12,1,5,4,0,1,63,0,5,533.25,rawOk tiles=1426
3992,3,862.044,R1,Seed,r1_ab_235_above300_level_852_final,seed_Arrowz_level_064,r1:a852|seed:a064|h,H0,0,43,30,134,0.910,1.433,26,25,25,9,1,7,12,0,1,20,0,7,544.688,rawOk tiles=1174
3993,4,862.083,Seed,Seed,seed_Above300_level_782,seed_Above300_level_557,seed:a557|seed:a782|h,H0,0,42,30,130,0.933,1.400,24,24,24,9,1,8,9,0,1,34,0,8,630.441,rawOk tiles=1176
3994,1,862.1,R2,R2,r1_ab_237_above300_level_857_final_take_refill_v2_p2_delta12_occ4_addcells_rewrite_v2_v2_t3_added58_rotation_vflip,r1_ab_278_above300_level_955_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,r2:a857|r2:a955|h,H0,0,40,28,129,0.953,1.429,28,27,27,12,1,5,2,0,1,76,1,5,551.375,rawOk tiles=1067
3995,2,862.105,R2,Seed,r1_ab_265_above300_level_907_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added66_rotation_vflip,seed_above300_level_883,r2:a907|seed:a883|h,H0,0,50,31,148,0.908,1.613,23,19,19,4,1,12,5,0,1,75,1,12,626.216,rawOk tiles=1407
3996,0,862.122,R1,R2,r1_ab_055_above300_level_501_final,r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip,r1:a501|r2:a754|h,H0,0,46,31,142,0.950,1.484,27,27,27,13,1,5,2,0,1,136,1,5,585.888,rawOk tiles=1354
3997,2,862.221,R2,Seed,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,seed_Above300_level_574,r2:a527|seed:a574|h,H0,0,37,29,127,0.938,1.276,26,25,25,10,1,7,5,0,1,43,0,7,588.185,rawOk tiles=1007
3998,1,862.261,R2,R2,r1_ab_097_above300_level_581_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added62_rotation_vflip,r1_ab_080_above300_level_542_final_take_refill_v2_p2_delta11_occ5_addcells_rewrite_v2_v2_l2_added64_rotation_vflip,r2:a542|r2:a581|h,H0,0,48,33,177,0.953,1.455,28,27,27,12,1,5,1,0,1,168,1,5,567.322,rawOk tiles=1509
3999,4,862.278,Seed,Seed,seed_above300_level_584,seed_Above300_level_623,seed:a584|seed:a623|h,H0,0,43,32,136,0.917,1.344,25,24,24,9,1,8,17,0,1,32,0,8,587.927,rawOk tiles=1262
4000,4,862.45,Seed,Seed,seed_above300_level_584,seed_Arrowz_level_022,seed:a022|seed:a584|h,H0,0,43,32,128,0.906,1.344,24,23,23,7,1,9,17,0,1,106,1,9,586.401,rawOk tiles=1247
4001,4,862.459,Seed,Seed,seed_Above300_level_665,seed_above300_level_675,seed:a665|seed:a675|h,H0,0,55,35,146,0.912,1.571,29,26,26,8,1,6,4,0,1,35,0,6,488.068,rawOk tiles=1756
4002,4,862.525,Seed,Seed,seed_Above300_level_716,seed_Above300_level_984,seed:a716|seed:a984|h,H0,0,39,31,131,0.930,1.258,29,27,27,12,1,5,5,0,1,76,1,5,507.148,rawOk tiles=1124
4003,4,862.557,Seed,Seed,seed_Above300_level_473,seed_Above300_level_809,seed:a473|seed:a809|h,H0,0,45,28,123,0.907,1.607,29,27,27,8,1,5,1,0,1,3,0,5,463.994,rawOk tiles=1143
4004,4,862.674,Seed,Seed,seed_Above300_level_846,seed_Above300_level_716,seed:a716|seed:a846|h,H0,0,39,30,123,0.913,1.300,28,27,27,12,1,5,2,0,1,13,0,5,509.349,rawOk tiles=1068
4005,0,862.676,R1,R2,r1_ab_070_above300_level_527_final,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r1:a527|r2:a623|h,H0,0,43,29,128,0.934,1.483,24,24,24,8,1,8,5,0,1,45,0,8,620.294,rawOk tiles=1165
4006,0,862.74,R1,R2,r1_ab_249_above300_level_879_final,r1_ab_271_above300_level_943_final_take_refill_v2_p2_delta8_occ4_addcells_rewrite_v2_v2_t3_added75_rotation_vflip,r1:a879|r2:a943|h,H0,0,46,29,132,0.931,1.586,27,24,24,11,1,7,1,0,1,31,0,7,540.74,rawOk tiles=1242
4007,2,862.841,R2,Seed,r1_ab_219_above300_level_811_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_t3_added69_rotation_vflip,seed_Arrowz_level_236,r2:a811|seed:a236|h,H0,0,45,30,125,0.921,1.500,26,26,26,10,1,6,0,0,1,77,1,6,549.366,rawOk tiles=1243
4008,2,862.85,R2,Seed,r1_ab_055_above300_level_501_final_take_refill_v2_p2_delta11_occ7_addcells_rewrite_v2_v2_r2_added58_rotation_vflip,seed_Arrowz_level_236,r2:a501|seed:a236|h,H0,0,44,30,124,0.925,1.467,25,24,24,7,1,8,2,0,1,112,1,8,577.409,rawOk tiles=1221
4009,0,862.866,R1,R2,r1_ab_154_above300_level_665_final,r1_ab_055_above300_level_501_final_take_refill_v2_p2_delta11_occ7_addcells_rewrite_v2_v2_r2_added58_rotation_vflip,r1:a665|r2:a501|h,H0,0,49,31,132,0.932,1.581,27,27,27,11,1,5,4,0,1,54,0,5,554.187,rawOk tiles=1415
4010,4,862.971,Seed,Seed,seed_above300_level_584,seed_Above300_level_761,seed:a584|seed:a761|h,H0,0,44,32,132,0.920,1.375,23,22,22,6,1,10,17,0,1,98,1,10,633.006,rawOk tiles=1295
4011,3,862.995,Seed,R1,seed_Above300_level_757,r1_ab_136_above300_level_623_final,r1:a623|seed:a757|h,H0,0,43,32,129,0.920,1.344,26,25,25,10,1,7,5,0,1,6,0,7,558.959,rawOk tiles=1266
4012,2,863.058,R2,Seed,r1_ab_010_above300_level_417_final_take_refill_v2_p2_delta23_occ23_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,seed_Arrowz_level_054,r2:a417|seed:a054|h,H0,0,51,31,130,0.949,1.645,21,21,21,9,1,10,9,0,1,91,1,10,711.681,rawOk tiles=1500
4013,3,863.174,R1,Seed,r1_ab_071_above300_level_528_final,seed_Above300_level_987,r1:a528|seed:a987|h,H0,0,45,30,121,0.934,1.500,26,26,26,10,1,6,0,0,1,65,1,6,576.199,rawOk tiles=1261
4014,0,863.421,R1,R2,r1_ab_279_above300_level_957_final,r1_ab_279_above300_level_957_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,r1:a957|r2:a957|h,H0,0,39,30,130,0.948,1.300,27,27,27,14,1,5,2,0,1,82,1,5,582.267,rawOk tiles=1109
4015,1,863.533,R1,R1,r1_ab_093_above300_level_574_final,r1_ab_071_above300_level_528_final,r1:a528|r1:a574|h,H0,0,41,30,124,0.941,1.367,26,26,26,12,1,6,0,0,1,16,0,6,590.866,rawOk tiles=1158
4016,4,863.664,Seed,Seed,seed_Above300_level_716,seed_Above300_level_632,seed:a632|seed:a716|h,H0,0,39,32,139,0.905,1.219,24,23,23,8,1,9,5,0,1,70,1,9,608.18,rawOk tiles=1130
4017,1,863.927,R2,R2,r1_ab_273_above300_level_948_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_t3_added65_rotation_vflip,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r2:a623|r2:a948|h,H0,0,46,31,134,0.943,1.484,25,24,24,8,1,8,8,0,1,124,1,8,612.77,rawOk tiles=1345
4018,3,863.93,R1,Seed,r1_ab_247_above300_level_877_final,seed_Above300_level_987,r1:a877|seed:a987|h,H0,0,41,31,128,0.925,1.323,25,25,25,11,1,7,4,0,1,72,1,7,598.815,rawOk tiles=1176
4019,2,864.085,R2,Seed,r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip,seed_Above300_level_542,r2:a858|seed:a542|h,H0,0,40,33,129,0.944,1.212,24,23,23,8,1,9,7,0,1,104,1,9,641.655,rawOk tiles=1246
4020,3,864.148,R1,Seed,r1_ab_156_above300_level_672_final,seed_above300_level_883,r1:a672|seed:a883|h,H0,0,50,31,159,0.950,1.613,22,22,22,6,1,10,2,0,1,86,1,10,722.591,rawOk tiles=1473
4021,4,864.237,Seed,Seed,seed_Above300_level_877,seed_Above300_level_599,seed:a599|seed:a877|h,H0,0,48,33,132,0.920,1.455,29,27,27,11,1,5,4,0,1,84,1,5,476.301,rawOk tiles=1457
4022,0,864.379,R2,R1,r1_ab_010_above300_level_417_final_take_refill_v2_p2_delta23_occ23_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r1_ab_190_above300_level_742_final,r1:a742|r2:a417|h,H0,0,49,31,147,0.928,1.581,26,26,26,11,1,6,9,0,1,81,1,6,591.77,rawOk tiles=1410
4023,4,864.474,Seed,Seed,seed_Above300_level_846,seed_Above300_level_599,seed:a599|seed:a846|h,H0,0,49,33,129,0.921,1.485,27,26,26,10,1,6,2,0,1,13,0,6,532.629,rawOk tiles=1490
4024,1,864.604,R2,R2,r1_ab_156_above300_level_672_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l3_added85_rotation_vflip,r1_ab_279_above300_level_957_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,r2:a672|r2:a957|h,H0,0,47,30,167,0.957,1.567,28,28,28,14,1,4,2,0,1,59,0,4,585.87,rawOk tiles=1350
4025,0,864.756,R2,R1,r1_ab_040_above300_level_472_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_l2_added56_rotation_vflip,r1_ab_190_above300_level_742_final,r1:a742|r2:a472|h,H0,0,44,31,134,0.916,1.419,27,25,25,9,1,7,7,0,1,121,1,7,539.099,rawOk tiles=1249
4026,0,864.851,R1,R2,r1_ab_159_above300_level_677_final,r1_ab_200_above300_level_761_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added56_rotation_vflip,r1:a677|r2:a761|h,H0,0,46,29,125,0.960,1.586,26,26,26,10,1,6,1,0,1,112,1,6,598.514,rawOk tiles=1281
4027,2,865.058,R2,Seed,r1_ab_040_above300_level_472_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_l2_added56_rotation_vflip,seed_above300_level_883,r2:a472|seed:a883|h,H0,0,47,31,152,0.925,1.516,22,18,18,5,1,13,7,0,1,79,1,13,685.464,rawOk tiles=1347
4028,3,865.097,R1,Seed,r1_ab_235_above300_level_852_final,seed_Above300_level_635,r1:a852|seed:a635|h,H0,0,47,31,138,0.954,1.516,27,27,27,13,1,5,4,0,1,20,0,5,585.033,rawOk tiles=1390
4029,4,865.102,Seed,Seed,seed_Above300_level_618,seed_Arrowz_level_103,seed:a103|seed:a618|h,H0,0,51,36,135,0.911,1.417,31,26,26,8,1,6,8,0,1,8,0,6,426.448,rawOk tiles=1673
4030,2,865.143,R2,Seed,r1_ab_213_above300_level_798_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_t2_added42_rotation_vflip,seed_Above300_level_574,r2:a798|seed:a574|h,H0,0,40,28,125,0.920,1.429,25,25,25,10,1,7,0,0,1,4,0,7,579.411,rawOk tiles=1030
4031,0,865.258,R1,R2,r1_ab_186_above300_level_735_final,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r1:a735|r2:a623|h,H0,0,45,32,132,0.921,1.406,27,27,27,7,1,6,5,0,1,121,1,6,537.125,rawOk tiles=1326
4032,0,865.352,R1,R2,r1_ab_237_above300_level_857_final,r1_ab_213_above300_level_798_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_t2_added42_rotation_vflip,r1:a857|r2:a798|h,H0,0,42,26,121,0.950,1.615,24,23,23,11,1,8,2,0,1,47,0,8,629.979,rawOk tiles=1037
4033,0,865.401,R2,R1,r1_ab_245_above300_level_871_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_r2_added49_rotation_vflip,r1_ab_052_above300_level_497_final,r1:a497|r2:a871|h,H0,0,39,25,120,0.974,1.560,25,25,25,9,1,7,2,0,1,57,0,7,637.821,rawOk tiles=950
4034,4,865.506,Seed,Seed,seed_Arrowz_level_103,seed_Above300_level_877,seed:a103|seed:a877|h,H0,0,50,36,134,0.902,1.389,30,26,26,9,1,6,9,0,1,28,0,6,426.172,rawOk tiles=1624
4035,0,865.809,R2,R1,r1_ab_249_above300_level_879_final_take_refill_v2_p2_delta9_occ7_addcells_rewrite_v2_v2_r2_added49_rotation_vflip,r1_ab_159_above300_level_677_final,r1:a677|r2:a879|h,H0,0,43,28,122,0.936,1.536,25,22,22,9,1,9,1,0,1,51,0,9,589.509,rawOk tiles=1127
4036,3,865.885,R1,Seed,r1_ab_106_above300_level_599_final,seed_Above300_level_946,r1:a599|seed:a946|h,H0,0,52,33,160,0.955,1.576,26,26,26,12,1,6,16,0,1,128,1,6,633.751,rawOk tiles=1639
4037,2,866.451,Seed,R2,seed_Above300_level_877,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r2:a623|seed:a877|h,H0,0,43,29,123,0.953,1.483,25,25,25,10,1,7,4,0,1,47,0,7,615.32,rawOk tiles=1188
4038,4,866.682,Seed,Seed,seed_Above300_level_871,seed_Above300_level_809,seed:a809|seed:a871|h,H0,0,45,28,126,0.917,1.607,27,25,25,13,1,6,3,0,1,61,1,6,519.258,rawOk tiles=1156
4039,4,866.713,Seed,Seed,seed_Above300_level_665,seed_Above300_level_557,seed:a557|seed:a665|h,H0,0,47,31,133,0.931,1.516,25,25,25,10,1,7,4,0,1,35,0,7,604.073,rawOk tiles=1356
4040,1,866.83,R1,R1,r1_ab_186_above300_level_735_final,r1_ab_200_above300_level_761_final,r1:a735|r1:a761|h,H0,0,44,32,120,0.924,1.375,26,26,26,12,1,6,5,0,1,4,0,6,551.767,rawOk tiles=1301
4041,1,867.053,R2,R2,r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip,r1_ab_139_above300_level_632_final_take_refill_v2_p2_delta22_occ14_addcells_rewrite_v2_v2_l2_added67_rotation_vflip,r2:a632|r2:a858|h,H0,0,42,35,150,0.915,1.200,26,23,23,8,1,9,7,0,1,3,0,9,579.145,rawOk tiles=1345
4042,3,867.094,R1,Seed,r1_ab_235_above300_level_852_final,seed_Arrowz_level_102,r1:a852|seed:a102|h,H0,0,48,30,136,0.913,1.600,25,25,25,9,1,7,4,0,1,78,1,7,593.694,rawOk tiles=1315
4043,2,867.191,R2,Seed,r1_ab_092_above300_level_573_final_sparse_prefill_fill10_hole32_addcells_rewrite_v2_v2_l3_added82_rotation_vflip,seed_Above300_level_846,r2:a573|seed:a846|h,H0,0,45,30,120,0.901,1.500,24,24,24,14,1,7,0,0,1,73,1,7,589.741,rawOk tiles=1216
4044,1,867.279,R1,R1,r1_ab_070_above300_level_527_final,r1_ab_071_above300_level_528_final,r1:a527|r1:a528|h,H0,0,42,30,124,0.907,1.400,27,26,26,11,1,6,5,0,1,32,0,6,513.5,rawOk tiles=1143
4045,0,867.366,R1,R2,r1_ab_248_above300_level_878_final,r1_ab_159_above300_level_677_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r2_added55_rotation_vflip,r1:a878|r2:a677|h,H0,0,46,28,121,0.914,1.643,26,24,24,11,1,7,11,0,1,9,0,7,552.467,rawOk tiles=1177
4046,0,867.377,R2,R1,r1_ab_103_above300_level_593_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_t3_added57_rotation_vflip,r1_ab_195_above300_level_754_final,r1:a754|r2:a593|h,H0,0,43,31,136,0.925,1.387,27,27,27,8,1,6,3,0,1,82,1,6,545.818,rawOk tiles=1233
4047,2,867.414,Seed,R2,seed_above300_level_981,r1_ab_093_above300_level_574_final_take_refill_v2_p2_delta19_occ19_addcells_rewrite_v2_v2_r3_added81_rotation_vflip,r2:a574|seed:a981|h,H0,0,41,31,122,0.908,1.323,25,25,25,11,1,7,5,0,1,9,0,7,574.756,rawOk tiles=1154
4048,0,867.534,R2,R1,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r1_ab_140_above300_level_635_final,r1:a635|r2:a623|h,H0,0,48,31,141,0.941,1.548,27,26,26,11,1,6,0,0,1,96,1,6,568.622,rawOk tiles=1400
4049,3,867.702,R1,Seed,r1_ab_096_above300_level_578_final,seed_Above300_level_757,r1:a578|seed:a757|h,H0,0,42,32,125,0.941,1.313,26,25,25,11,1,7,1,0,1,24,0,7,587.935,rawOk tiles=1265
4050,0,867.776,R2,R1,r1_ab_063_above300_level_515_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_t3_added74_rotation_vflip,r1_ab_201_above300_level_764_final,r1:a764|r2:a515|h,H0,0,56,38,200,0.911,1.474,21,21,21,10,1,10,3,0,1,3,0,10,653.951,rawOk tiles=1939
