pool,candidateIndex,guid,worktreeRoot,packPath,assetPath,levelId,assetName,width,height,chains,arrowCells,coverage,longestChain,spawnMaskGuid,inferredShapeKey,parseStatus
shape_maskonly347,307,1b0ba6b794e85c24285300ec9da240b4,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_main_questionmarkvarianta_20260616_110829.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_main_questionmarkvarianta,maskonlyb09_02_main_questionmarkvarianta_20260616_110829,34,44,110,783,0.523,13,c5d03fcea95785d4ba25444f32a35e38,maskonlyb09_02_main_questionmarkvarianta,ok
shape_maskonly347,308,4a6f1bbb37f7255439c03b8f799d1f8e,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_large_questionmarkvarianta_20260616_110832.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_large_questionmarkvarianta,maskonlyb09_02_large_questionmarkvarianta_20260616_110832,38,49,123,978,0.525,17,5e57dd9f80a26174e8a8ea3b95ccb8dd,maskonlyb09_02_large_questionmarkvarianta,ok
shape_maskonly347,309,d9913061971a24e4683b70712082c79a,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_04_compact_magnetvarianta_20260616_110832.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_04_compact_magnetvarianta,maskonlyb09_04_compact_magnetvarianta_20260616_110832,33,33,58,632,0.58,23,0463e45256ae6f141915949bc75fca34,maskonlyb09_04_compact_magnetvarianta,ok
shape_maskonly347,310,dbab9f2c94e5f2547b0bdd9b3ddd557b,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_04_main_magnetvarianta_20260616_110834.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_04_main_magnetvarianta,maskonlyb09_04_main_magnetvarianta_20260616_110834,38,38,114,851,0.589,13,4b2216ceb2b77ed4584a18070003a3d1,maskonlyb09_04_main_magnetvarianta,ok
shape_maskonly347,311,dcd99236cad45684a839ea6d45cecdda,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_04_large_magnetvarianta_20260616_110836.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_04_large_magnetvarianta,maskonlyb09_04_large_magnetvarianta_20260616_110836,43,43,125,1090,0.59,17,abb90c9340eeb60478d5e302fae55d8d,maskonlyb09_04_large_magnetvarianta,ok
shape_maskonly347,312,75165b95e9cac184eb24f51360afb44d,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_compact_scissorsvarianta_20260616_110837.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_compact_scissorsvarianta,maskonlyb09_05_compact_scissorsvarianta_20260616_110837,33,36,56,455,0.383,23,1ee8666eb9e345a4191236031251f3cd,maskonlyb09_05_compact_scissorsvarianta,ok
shape_maskonly347,313,649be95e5118cbb46adb69dc6783c4ea,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_main_scissorsvarianta_20260616_110838.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_main_scissorsvarianta,maskonlyb09_05_main_scissorsvarianta_20260616_110838,38,42,95,601,0.377,13,11bd60fe97309f6408155f295c2d24d9,maskonlyb09_05_main_scissorsvarianta,ok
shape_maskonly347,314,41647417a3c251b498705e38566cdc89,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_large_scissorsvarianta_20260616_110955.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_large_scissorsvarianta,maskonlyb09_05_large_scissorsvarianta_20260616_110955,43,47,97,765,0.379,17,fa3e32c14e52d5e4bb188a4383bd0f49,maskonlyb09_05_large_scissorsvarianta,ok
shape_maskonly347,315,b588adec5ddedba458b7b1837445d96e,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_06_compact_anchorvarianta_20260616_110956.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_06_compact_anchorvarianta,maskonlyb09_06_compact_anchorvarianta_20260616_110956,33,38,59,601,0.479,24,f036f3779dcbfbf44a80326fb33e7c71,maskonlyb09_06_compact_anchorvarianta,ok
shape_maskonly347,316,f961c00e6c91ea347b6641c840b0dba8,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_06_main_anchorvarianta_20260616_110957.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_06_main_anchorvarianta,maskonlyb09_06_main_anchorvarianta_20260616_110957,38,44,116,752,0.45,13,7de3d32f82e8d1f4295936e9caeca050,maskonlyb09_06_main_anchorvarianta,ok
shape_maskonly347,317,f001128b8d70e3c478af40a336f809f9,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_06_large_anchorvarianta_20260616_110959.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_06_large_anchorvarianta,maskonlyb09_06_large_anchorvarianta_20260616_110959,43,49,114,963,0.457,17,687f0b47f664a0445b750423015d39e0,maskonlyb09_06_large_anchorvarianta,ok
shape_maskonly347,318,7189c79a3a1bc3f4cab91fe8ca032d7a,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_compact_trophyvarianta_20260616_111000.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_compact_trophyvarianta,maskonlyb09_08_compact_trophyvarianta_20260616_111000,33,36,52,631,0.531,24,10afae1a8cafcbf4fb85e4986976b080,maskonlyb09_08_compact_trophyvarianta,ok
shape_maskonly347,319,512dfdc3fd496d546929aca04fca2e24,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_main_trophyvarianta_20260616_111001.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_main_trophyvarianta,maskonlyb09_08_main_trophyvarianta_20260616_111001,38,42,123,838,0.525,13,1d1a689c9df42e148ba6cab24d0e5680,maskonlyb09_08_main_trophyvarianta,ok
shape_maskonly347,320,cb9d3e2408902934f8416914224d2c5b,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_large_trophyvarianta_20260616_111003.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_large_trophyvarianta,maskonlyb09_08_large_trophyvarianta_20260616_111003,43,47,128,1088,0.538,17,1b874c1c0c8b1834aabbc42b21f930c7,maskonlyb09_08_large_trophyvarianta,ok
shape_maskonly347,321,fa67cdc654e97734e897e651ad9b412a,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_09_compact_crownvarianta_20260616_111003.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_09_compact_crownvarianta,maskonlyb09_09_compact_crownvarianta_20260616_111003,36,29,68,585,0.56,23,35ce55a5ae9c835428feee08db9b4e0c,maskonlyb09_09_compact_crownvarianta,ok
shape_maskonly347,322,a83e25800f401814ebf5e4702079e87f,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_09_main_crownvarianta_20260616_111004.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_09_main_crownvarianta,maskonlyb09_09_main_crownvarianta_20260616_111004,42,34,117,793,0.555,13,2f3625b5cc09c5145b5dfcc05c850ea7,maskonlyb09_09_main_crownvarianta,ok
shape_maskonly347,323,62911a1ab4d588e458855cea8030f7df,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_09_large_crownvarianta_20260616_111006.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_09_large_crownvarianta,maskonlyb09_09_large_crownvarianta_20260616_111006,44,38,113,959,0.574,17,a4467caeeabc8de4bbd441d804d727ab,maskonlyb09_09_large_crownvarianta,ok
shape_maskonly347,324,bc2db3714afc5b8408dd457beac7a2ce,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_compact_rocketvarianta_20260616_111006.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_compact_rocketvarianta,maskonlyb09_10_compact_rocketvarianta_20260616_111006,29,38,54,616,0.559,24,9aa8a09917c8fe848b5c986e769d75b5,maskonlyb09_10_compact_rocketvarianta,ok
shape_maskonly347,325,e2ecc959fb3dbbd4f9a70a0e2c7bfed2,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_main_rocketvarianta_20260616_111007.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_main_rocketvarianta,maskonlyb09_10_main_rocketvarianta_20260616_111007,34,44,123,832,0.556,13,e0c10fedd345d3c4b90e8d4e544f7312,maskonlyb09_10_main_rocketvarianta,ok
shape_maskonly347,326,edeabdee94279d146b04b1775360b675,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_large_rocketvarianta_20260616_111008.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_large_rocketvarianta,maskonlyb09_10_large_rocketvarianta_20260616_111008,38,49,124,1040,0.559,17,cf571e4854a00204e832a6e48603ddac,maskonlyb09_10_large_rocketvarianta,ok
shape_maskonly347,327,26317ebd2512b034482ca7345ed2ddde,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_21_compact_heart_20260616_111009.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_21_compact_heart,maskonlyb09_21_compact_heart_20260616_111009,33,31,64,644,0.63,24,65e41d370396ceb43b53f7686151640b,maskonlyb09_21_compact_heart,ok
shape_maskonly347,328,8fb72b076e75f494d99e53ca162c6e1c,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_21_main_heart_20260616_111010.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_21_main_heart,maskonlyb09_21_main_heart_20260616_111010,38,36,120,850,0.621,13,55570a5d621c567418dbdf4b7cfa483f,maskonlyb09_21_main_heart,ok
shape_maskonly347,329,8e25410a71b6dfc4b897a03d56a1581f,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_21_large_heart_20260616_111011.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_21_large_heart,maskonlyb09_21_large_heart_20260616_111011,43,40,121,1086,0.631,17,b9e1934708c9f3f4a9d450107a4027c0,maskonlyb09_21_large_heart,ok
shape_maskonly347,330,f51f621dc5731cb4da2d60415531aea6,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_compact_star_20260616_111012.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_compact_star,maskonlyb09_22_compact_star_20260616_111012,33,33,53,570,0.523,24,b5728ca41137abe4bbd3da5c9196d1a9,maskonlyb09_22_compact_star,ok
shape_maskonly347,331,fcf708f1fdc0e0542b0960758be19ed5,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_main_star_20260616_111013.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_main_star,maskonlyb09_22_main_star_20260616_111013,38,38,112,763,0.528,13,ab89ebcd0f0e18143bd1e086f7bd7e93,maskonlyb09_22_main_star,ok
shape_maskonly347,332,8d9b072494fb6ff4c981eb8b92fe1865,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_large_star_20260616_111014.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_large_star,maskonlyb09_22_large_star_20260616_111014,43,43,120,986,0.533,17,84b4c4a70d6ce90458ce2342466be07b,maskonlyb09_22_large_star,ok
shape_maskonly347,333,be5fc3953103c0c47ad4e8678f92ae4f,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_23_compact_lightningbolt_20260616_111014.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_23_compact_lightningbolt,maskonlyb09_23_compact_lightningbolt_20260616_111014,26,38,42,459,0.465,24,e21925ec0cf10214cad86ce424b0dad0,maskonlyb09_23_compact_lightningbolt,ok
shape_maskonly347,334,9e8ea5f7c9cfcb5468b7c7102c0222b8,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_23_main_lightningbolt_20260616_111015.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_23_main_lightningbolt,maskonlyb09_23_main_lightningbolt_20260616_111015,30,44,90,617,0.467,13,b197ee91b6f93f74aa6a5c510ebc3933,maskonlyb09_23_main_lightningbolt,ok
shape_maskonly347,335,adfa45c04dbd58e44acb720e6b1be943,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_23_large_lightningbolt_20260616_111016.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_23_large_lightningbolt,maskonlyb09_23_large_lightningbolt_20260616_111016,34,49,97,775,0.465,17,7a831a6b2a8817d4ebe64659897e3c40,maskonlyb09_23_large_lightningbolt,ok
shape_maskonly347,336,9284f4154164d44448d2f0b06c80d66c,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_24_compact_giftbox_20260616_111017.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_24_compact_giftbox,maskonlyb09_24_compact_giftbox_20260616_111017,33,33,73,805,0.739,24,0f779d413be980d4fb574379a506bd1e,maskonlyb09_24_compact_giftbox,ok
shape_maskonly347,337,5267f2e5817840c469aebb231c7fe8f3,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_24_main_giftbox_20260616_111018.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_24_main_giftbox,maskonlyb09_24_main_giftbox_20260616_111018,38,38,156,1060,0.734,13,f7e08ad7d46c7c34d9423c8a5dd2f110,maskonlyb09_24_main_giftbox,ok
shape_maskonly347,338,ac75b57d9b0270044a7db34fcc35a557,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_24_large_giftbox_20260616_111020.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_24_large_giftbox,maskonlyb09_24_large_giftbox_20260616_111020,43,43,166,1373,0.743,17,a038bbe82ce4b044381e642886afc197,maskonlyb09_24_large_giftbox,ok
shape_maskonly347,339,0e7de607ec6b1f140924f70ad14732f4,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_compact_treasurechest_20260616_111021.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_compact_treasurechest,maskonlyb09_25_compact_treasurechest_20260616_111021,36,31,77,821,0.736,24,658776ea7cf8b3847a2d7144cda3e5c5,maskonlyb09_25_compact_treasurechest,ok
shape_maskonly347,340,8455917a3f0d78c44b92681de7f0e419,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_main_treasurechest_20260616_111023.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_main_treasurechest,maskonlyb09_25_main_treasurechest_20260616_111023,42,36,152,1111,0.735,13,6a264a596631c0a4daa0dac692101566,maskonlyb09_25_main_treasurechest,ok
