campaignOrder,slotKind,idealScore,targetDifficultyTag,sourcePool,sourceKind,sourceOrder,levelId,assetName,difficultyTagV1,difficultyScoreV1,pressureTag,paceTag,startTag,clearTag,choiceTag,shapeTag,visualTag,noveltyTag,mechanicTag,riskTags,reasonTags,theme,width,height,chains,assetPath,selectionReason
454,Shape,520,Normal,shape_final_with_supplement,shape,31,r2_outer_strong_005_r2_006_a401_procmask_31_onion_maskproceduralvertical_30x44-mainleaningtowertall,MainLeaningTowerTall,Normal,325,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Landmark,30,44,120,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_31_onion_maskproceduralvertical_30x44-mainleaningtowertall_20260611_110752.asset,ideal=520|target=Normal|kind=Shape|theme=Landmark|scoreDiff=195
455,Normal,722.482,Hard,normal_campaign500,normal,364,r1_outer_strong_164_r1_283_a969,r1_outer_strong_164_r1_283_a969,Hard,454,LowPressure,Bottleneck,StartWide,ClearBurst,ChoiceReadable,Square,VisualMedium,Standard,None,NoRisk,FlowRelief,,30,36,126,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_164_r1_283_a969.asset,ideal=722|target=Hard|kind=Normal|scoreDiff=268
456,Normal,711.432,Normal,normal_campaign500,normal,313,direct_normal_28_direct_normal_rect_stair_push_g2_v03,direct_normal_28_direct_normal_rect_stair_push_g2_v03,Normal,269,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,38,101,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_28_direct_normal_rect_stair_push_g2_v03.asset,ideal=711|target=Normal|kind=Normal|scoreDiff=442
457,Normal,698.321,VeryHard,normal_campaign500,normal,471,direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06,direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06,VeryHard,646,HighPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale|FlowRelief,,28,50,224,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06.asset,ideal=698|target=VeryHard|kind=Normal|scoreDiff=52
458,Normal,688.033,Hard,normal_campaign500,normal,342,direct_normal_117_direct_normal_rect_dual_zone_g5_v12,direct_normal_117_direct_normal_rect_dual_zone_g5_v12,Hard,453,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,40,124,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_117_direct_normal_rect_dual_zone_g5_v12.asset,ideal=688|target=Hard|kind=Normal|scoreDiff=235
459,Shape,520,Normal,shape_final_with_supplement,shape,106,r2_outer_strong_005_r2_006_a401_procmask_qd_108_onion_maskproceduralvertical_28x42-maindistinctdigit2tall,MainDistinctDigit2Tall,Normal,263,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Symbol,28,42,93,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_qd_108_onion_maskproceduralvertical_28x42-maindistinctdigit2tall_20260611_115702.asset,ideal=520|target=Normal|kind=Shape|theme=Symbol|scoreDiff=257
460,Normal,690.455,Extreme,normal_campaign500,normal,492,direct_advanced_60_direct_advanced_extreme_rect_dual_zone_g5_v02,direct_advanced_60_direct_advanced_extreme_rect_dual_zone_g5_v02,Extreme,797,HighPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale,,34,58,318,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_60_direct_advanced_extreme_rect_dual_zone_g5_v02.asset,ideal=690|target=Extreme|kind=Normal|scoreDiff=107
461,Normal,705.07,Flow,normal_campaign500,normal,4,nomask_style_expansion_30_vertical_gate_a,nomask_style_expansion_30_vertical_gate_a,Flow,127,LowPressure,Bottleneck,StartMedium,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,16,25,48,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_30_vertical_gate_a.asset,ideal=705|target=Flow|kind=Normal|scoreDiff=578
462,Normal,725.797,Hard,normal_campaign500,normal,361,direct_normal_138_direct_normal_rect_stair_push_g1_v14,direct_normal_138_direct_normal_rect_stair_push_g1_v14,Hard,453,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,40,122,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_138_direct_normal_rect_stair_push_g1_v14.asset,ideal=726|target=Hard|kind=Normal|scoreDiff=273
463,Shape,520,Hard,shape_final_with_supplement,shape,8,r2_outer_strong_005_r2_006_a401_procmask_08_onion_maskproceduralvertical_28x40-maincandletall,MainCandleTall,Normal,285,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,28,40,104,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_08_onion_maskproceduralvertical_28x40-maincandletall_20260611_110439.asset,ideal=520|target=Hard|kind=Shape|theme=Magic|scoreDiff=235
464,Normal,767.505,Normal,normal_campaign500,normal,217,direct_normal_topup_54_direct_normal_topup_rect_stair_push_g6_v07,direct_normal_topup_54_direct_normal_topup_rect_stair_push_g6_v07,Normal,268,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,39,113,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_54_direct_normal_topup_rect_stair_push_g6_v07.asset,ideal=768|target=Normal|kind=Normal|scoreDiff=500
465,Hole,680,Hard,hole_mask_early_front,hole,65,seed_above300_level_675_holeblock_multiseed_final,hole_prod_32x30_wide_r03_seed_above300_level_675_20260610_140449,Hard,575,HighPressure,Spike,StartMedium,ClearFlow,ChoiceReadable,HoleBlocker,VisualMedium,MechanicSpice,HoleBlocker,NoRisk,None,HoleBlocker,32,30,95,Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Candidates/hole_prod_32x30_wide_r03_seed_above300_level_675_20260610_140449.asset,ideal=680|target=Hard|kind=Hole|hole-spacing|scoreDiff=105
466,Normal,782.52,Normal,normal_campaign500,normal,233,direct_normal_topup_30_direct_normal_topup_rect_stair_push_g9_v04,direct_normal_topup_30_direct_normal_topup_rect_stair_push_g9_v04,Normal,268,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,35,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_30_direct_normal_topup_rect_stair_push_g9_v04.asset,ideal=783|target=Normal|kind=Normal|scoreDiff=515
467,Normal,776.712,VeryHard,normal_campaign500,normal,478,direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06,direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06,VeryHard,644,HighPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale,,24,48,196,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06.asset,ideal=777|target=VeryHard|kind=Normal|scoreDiff=133
468,Shape,520,Hard,shape_final_with_supplement,shape,93,r2_outer_strong_005_r2_006_a401_procmask_95_onion_maskproceduralvertical_28x42-maindistinctmusicnotetall,MainDistinctMusicNoteTall,Normal,259,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Music,28,42,92,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_95_onion_maskproceduralvertical_28x42-maindistinctmusicnotetall_20260611_111451.asset,ideal=520|target=Hard|kind=Shape|theme=Music|scoreDiff=261
469,Normal,752.067,Normal,normal_campaign500,normal,315,direct_normal_42_direct_normal_rect_section_unlock_g4_v05,direct_normal_42_direct_normal_rect_section_unlock_g4_v05,Normal,268,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,38,108,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_42_direct_normal_rect_section_unlock_g4_v05.asset,ideal=752|target=Normal|kind=Normal|scoreDiff=484
470,Normal,742.564,Extreme,normal_campaign500,normal,496,direct_advanced_70_direct_advanced_extreme_rect_quasi_symmetry_g6_v03,direct_advanced_70_direct_advanced_extreme_rect_quasi_symmetry_g6_v03,Extreme,798,HighPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale,,32,59,305,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_70_direct_advanced_extreme_rect_quasi_symmetry_g6_v03.asset,ideal=743|target=Extreme|kind=Normal|scoreDiff=55
471,Normal,740.449,Flow,normal_campaign500,normal,73,nomask_style_expansion_11_key_door_b,nomask_style_expansion_11_key_door_b,Flow,126,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,18,25,52,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_11_key_door_b.asset,ideal=740|target=Flow|kind=Normal|scoreDiff=614
472,Normal,747.59,Hard,normal_campaign500,normal,443,composite_play_cand_189_composite_portrait150_073_composite_greedy_ab_08_rot180_keep_edge120,composite_play_cand_189_composite_portrait150_073_composite_greedy_ab_08_rot180_keep_edge120,Hard,445,LowPressure,Bottleneck,StartWide,ClearBurst,ChoiceReadable,Square,VisualMedium,Standard,None,NoRisk,LargeScale|FlowRelief,,29,39,132,Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_189_composite_portrait150_073_composite_greedy_ab_08_rot180_keep_edge120.asset,ideal=748|target=Hard|kind=Normal|scoreDiff=303
473,Normal,763.31,VeryHard,normal_campaign500,normal,449,composite_play_cand_146_composite_portrait150_073_composite_greedy_ab_08_hflip_keep_edge120,composite_play_cand_146_composite_portrait150_073_composite_greedy_ab_08_hflip_keep_edge120,Hard,445,LowPressure,Bottleneck,StartWide,ClearBurst,ChoiceReadable,Square,VisualMedium,Standard,None,NoRisk,LargeScale|FlowRelief,,29,39,132,Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_146_composite_portrait150_073_composite_greedy_ab_08_hflip_keep_edge120.asset,ideal=763|target=VeryHard|kind=Normal|scoreDiff=318
474,Normal,784.582,Normal,normal_campaign500,normal,261,direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03,direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03,Normal,267,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,36,105,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03.asset,ideal=785|target=Normal|kind=Normal|scoreDiff=518
475,Shape,520,Hard,shape_final_with_supplement,shape,61,r2_outer_strong_005_r2_006_a401_procmask_61_onion_maskproceduralvertical_30x40-mainoceanstarfishtall,MainOceanStarfishTall,Normal,289,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,30,40,102,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_61_onion_maskproceduralvertical_30x40-mainoceanstarfishtall_20260611_111208.asset,ideal=520|target=Hard|kind=Shape|theme=Ocean|scoreDiff=231
476,Normal,825.302,Normal,normal_campaign500,normal,278,direct_normal_topup_29_direct_normal_topup_rect_dual_zone_g9_v04,direct_normal_topup_29_direct_normal_topup_rect_dual_zone_g9_v04,Normal,267,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,39,107,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_29_direct_normal_topup_rect_dual_zone_g9_v04.asset,ideal=825|target=Normal|kind=Normal|scoreDiff=558
477,Normal,836.146,VeryHard,normal_campaign500,normal,495,direct_advanced_69_direct_advanced_extreme_rect_stair_push_g6_v03,direct_advanced_69_direct_advanced_extreme_rect_stair_push_g6_v03,Extreme,802,HighPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale,,31,56,286,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_69_direct_advanced_extreme_rect_stair_push_g6_v03.asset,ideal=836|target=VeryHard|kind=Normal|scoreDiff=34
478,Normal,837.698,Hard,normal_campaign500,normal,330,direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06,direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06,Normal,267,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,40,104,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06.asset,ideal=838|target=Hard|kind=Normal|scoreDiff=571
479,Normal,830.816,Normal,normal_campaign500,normal,237,direct_normal_152_direct_normal_rect_section_unlock_g3_v16,direct_normal_152_direct_normal_rect_section_unlock_g3_v16,Normal,266,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,40,107,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_152_direct_normal_rect_section_unlock_g3_v16.asset,ideal=831|target=Normal|kind=Normal|scoreDiff=565
480,Shape,520,Hard,shape_final_with_supplement,shape,91,r2_outer_strong_005_r2_006_a401_procmask_93_long_maskproceduralvertical_30x42-maindistinctmagnettall,MainDistinctMagnetTall,Normal,257,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Object,30,42,97,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_93_long_maskproceduralvertical_30x42-maindistinctmagnettall_20260611_111446.asset,ideal=520|target=Hard|kind=Shape|theme=Object|scoreDiff=263
481,Normal,805.888,Flow,normal_campaign500,normal,96,r2_outer_strong_114_r2_213_a798,r2_outer_strong_114_r2_213_a798,Flow,125,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,22,26,70,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_114_r2_213_a798.asset,ideal=806|target=Flow|kind=Normal|scoreDiff=681
482,Shape,520,Hard,shape_final_with_supplement,shape,98,r2_outer_strong_005_r2_006_a401_procmask_100_long_maskproceduralvertical_30x44-maindistinctsnaketall,MainDistinctSnakeTall,Normal,253,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Nature,30,44,91,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_100_long_maskproceduralvertical_30x44-maindistinctsnaketall_20260611_111507.asset,ideal=520|target=Hard|kind=Shape|theme=Nature|scoreDiff=267
483,Normal,796.422,VeryHard,normal_campaign500,normal,275,direct_normal_89_direct_normal_rect_quasi_symmetry_g2_v09,direct_normal_89_direct_normal_rect_quasi_symmetry_g2_v09,Normal,266,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,39,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_89_direct_normal_rect_quasi_symmetry_g2_v09.asset,ideal=796|target=VeryHard|kind=Normal|scoreDiff=530
484,Normal,804.908,Normal,normal_campaign500,normal,297,direct_normal_12_direct_normal_rect_section_unlock_g1_v02,direct_normal_12_direct_normal_rect_section_unlock_g1_v02,Normal,266,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,39,111,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_12_direct_normal_rect_section_unlock_g1_v02.asset,ideal=805|target=Normal|kind=Normal|scoreDiff=539
485,Hole,680,Hard,hole_mask_early_front,hole,59,seed_above300_level_675_holeblock_multiseed_final,hole_prod_32x28_wide_r03_seed_above300_level_675_20260610_130215,Hard,571,HighPressure,Spike,StartMedium,ClearFlow,ChoiceReadable,HoleBlocker,VisualMedium,MechanicSpice,HoleBlocker,NoRisk,None,HoleBlocker,32,28,90,Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Candidates/hole_prod_32x28_wide_r03_seed_above300_level_675_20260610_130215.asset,ideal=680|target=Hard|kind=Hole|hole-spacing|scoreDiff=109
486,Normal,843.39,Normal,normal_campaign500,normal,334,direct_normal_68_direct_normal_rect_stair_push_g0_v07,direct_normal_68_direct_normal_rect_stair_push_g0_v07,Normal,266,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceManyGood,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,39,101,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_68_direct_normal_rect_stair_push_g0_v07.asset,ideal=843|target=Normal|kind=Normal|scoreDiff=577
487,Shape,520,Hard,shape_final_with_supplement,shape,118,r2_outer_strong_005_r2_006_a401_procmask_125_onion_maskproceduralvertical_34x50-transitionwidelandmark01tall,TransitionWideLandmark01Tall,Normal,314,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Landmark,34,50,119,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_125_onion_maskproceduralvertical_34x50-transitionwidelandmark01tall_20260611_111830.asset,ideal=520|target=Hard|kind=Shape|theme=Landmark|scoreDiff=206
488,Normal,882.935,Hard,normal_campaign500,normal,192,direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07,direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07,Normal,265,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,37,105,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07.asset,ideal=883|target=Hard|kind=Normal|scoreDiff=618
489,Normal,892.479,Normal,normal_campaign500,normal,222,direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05,direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05,Normal,265,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,38,107,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05.asset,ideal=892|target=Normal|kind=Normal|scoreDiff=627
490,Normal,892.694,Extreme,normal_campaign500,normal,333,direct_normal_92_direct_normal_rect_section_unlock_g3_v10,direct_normal_92_direct_normal_rect_section_unlock_g3_v10,Normal,265,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,34,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_92_direct_normal_rect_section_unlock_g3_v10.asset,ideal=893|target=Extreme|kind=Normal|scoreDiff=628
491,Normal,884.807,Flow,normal_campaign500,normal,40,r1_ab_247_above300_level_877_final,r1_ab_247_above300_level_877_final,Flow,124,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,19,31,70,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_247_above300_level_877_final.asset,ideal=885|target=Flow|kind=Normal|scoreDiff=761
492,Normal,872.267,Hard,normal_campaign500,normal,121,r1_outer_strong_031_r1_048_a491,r1_outer_strong_031_r1_048_a491,Normal,264,LowPressure,Bottleneck,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,24,32,66,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_031_r1_048_a491.asset,ideal=872|target=Hard|kind=Normal|scoreDiff=608
493,Normal,859.799,VeryHard,normal_campaign500,normal,302,direct_normal_topup_45_direct_normal_topup_rect_dual_zone_g11_v06,direct_normal_topup_45_direct_normal_topup_rect_dual_zone_g11_v06,Normal,264,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,35,104,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_45_direct_normal_topup_rect_dual_zone_g11_v06.asset,ideal=860|target=VeryHard|kind=Normal|scoreDiff=596
