campaignOrder,slotKind,templateId,experienceRole,contentSeries,unlockTag,storyBeat,idealScore,targetDifficultyTag,stageRelativeDifficultyTag,stageDifficultyScore,sourcePool,sourceKind,sourceOrder,levelId,assetName,difficultyTagV1,difficultyScoreV1,pressureTag,paceTag,startTag,clearTag,choiceTag,shapeTag,visualTag,noveltyTag,mechanicTag,riskTags,reasonTags,theme,width,height,chains,assetPath,selectionReason
429,Shape,C-Visual,VisualSpice,MainShape,None,VisualSpice,520,Normal,StageFlow,299,shape_final_with_supplement,shape,47,r2_outer_strong_005_r2_006_a401_procmask_47_long_maskproceduralvertical_30x40-mainbooktall,MainBookTall,Normal,299,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,30,40,116,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_47_long_maskproceduralvertical_30x40-mainbooktall_20260611_110919.asset,ideal=520|target=Normal|kind=Shape|template=C-Visual|role=VisualSpice|theme=Magic|scoreDiff=221
430,Normal,C-Visual,Peak,Auto,None,Auto,700.845,VeryHard,StageFlow|Peak,267,normal_campaign500,normal,278,direct_normal_topup_29_direct_normal_topup_rect_dual_zone_g9_v04,direct_normal_topup_29_direct_normal_topup_rect_dual_zone_g9_v04,Normal,267,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,39,107,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_29_direct_normal_topup_rect_dual_zone_g9_v04.asset,ideal=701|target=VeryHard|kind=Normal|template=C-Visual|role=Peak|scoreDiff=434
431,Normal,D-Pressure,Flow,Auto,None,Auto,613.601,Normal,StageFlow,272,normal_campaign500,normal,191,direct_normal_102_direct_normal_rect_section_unlock_g4_v11,direct_normal_102_direct_normal_rect_section_unlock_g4_v11,Normal,272,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,37,103,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_102_direct_normal_rect_section_unlock_g4_v11.asset,ideal=614|target=Normal|kind=Normal|template=D-Pressure|role=Flow|scoreDiff=342
432,Normal,D-Pressure,Pressure,Auto,None,Auto,639.013,Hard,StageFlow,266,normal_campaign500,normal,237,direct_normal_152_direct_normal_rect_section_unlock_g3_v16,direct_normal_152_direct_normal_rect_section_unlock_g3_v16,Normal,266,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,40,107,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_152_direct_normal_rect_section_unlock_g3_v16.asset,ideal=639|target=Hard|kind=Normal|template=D-Pressure|role=Pressure|scoreDiff=373
433,Normal,D-Pressure,Observe,Auto,None,Auto,590.996,Normal,StageFlow,299,normal_campaign500,normal,135,r1_ab_148_above300_level_652_final,r1_ab_148_above300_level_652_final,Normal,299,LowPressure,Bottleneck,StartMedium,ClearFlow,ChoiceTactical,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,24,24,75,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_148_above300_level_652_final.asset,ideal=591|target=Normal|kind=Normal|template=D-Pressure|role=Observe|scoreDiff=292
434,Normal,D-Pressure,Bottleneck,Auto,None,Auto,614.409,VeryHard,StageFlow,265,normal_campaign500,normal,222,direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05,direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05,Normal,265,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,38,107,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05.asset,ideal=614|target=VeryHard|kind=Normal|template=D-Pressure|role=Bottleneck|scoreDiff=349
435,Normal,D-Pressure,Recovery,Auto,None,Auto,478.714,Normal,StageFlow,272,normal_campaign500,normal,293,direct_normal_topup_61_direct_normal_topup_rect_dual_zone_g7_v08,direct_normal_topup_61_direct_normal_topup_rect_dual_zone_g7_v08,Normal,272,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,38,106,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_61_direct_normal_topup_rect_dual_zone_g7_v08.asset,ideal=479|target=Normal|kind=Normal|template=D-Pressure|role=Recovery|scoreDiff=207
436,Shape,D-Pressure,VisualSpice,MainShape,None,VisualSpice,520,Normal,StageFlow,332,shape_final_with_supplement,shape,119,r2_outer_strong_005_r2_006_a401_procmask_128_long_maskproceduralvertical_36x50-transitionwidelandmark05tall,TransitionWideLandmark05Tall,Normal,332,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Landmark,36,50,134,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_128_long_maskproceduralvertical_36x50-transitionwidelandmark05tall_20260611_111840.asset,ideal=520|target=Normal|kind=Shape|template=D-Pressure|role=VisualSpice|theme=Landmark|scoreDiff=188
437,Normal,D-Pressure,Core,Auto,None,Auto,588.996,Hard,StageFlow,272,normal_campaign500,normal,299,direct_normal_topup_22_direct_normal_topup_rect_stair_push_g8_v03,direct_normal_topup_22_direct_normal_topup_rect_stair_push_g8_v03,Normal,272,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,34,106,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_22_direct_normal_topup_rect_stair_push_g8_v03.asset,ideal=589|target=Hard|kind=Normal|template=D-Pressure|role=Core|scoreDiff=317
438,Normal,D-Pressure,Pressure,Auto,None,Auto,643.35,Hard,StageFlow,270,normal_campaign500,normal,288,direct_normal_topup_06_direct_normal_topup_rect_stair_push_g6_v01,direct_normal_topup_06_direct_normal_topup_rect_stair_push_g6_v01,Normal,270,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,38,106,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_06_direct_normal_topup_rect_stair_push_g6_v01.asset,ideal=643|target=Hard|kind=Normal|template=D-Pressure|role=Pressure|scoreDiff=373
439,Normal,D-Pressure,Recovery,Auto,None,Auto,535.796,Normal,StageFlow,253,normal_campaign500,normal,143,r1_outer_strong_072_r1_140_a635,r1_outer_strong_072_r1_140_a635,Normal,253,LowPressure,Bottleneck,StartMedium,ClearBurst,ChoiceTactical,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,24,31,74,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_072_r1_140_a635.asset,ideal=536|target=Normal|kind=Normal|template=D-Pressure|role=Recovery|scoreDiff=283
440,Normal,D-Pressure,Peak,Auto,None,Auto,736.461,VeryHard,StageFlow|Peak,271,normal_campaign500,normal,205,direct_normal_69_direct_normal_rect_quasi_symmetry_g0_v07,direct_normal_69_direct_normal_rect_quasi_symmetry_g0_v07,Normal,271,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,35,105,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_69_direct_normal_rect_quasi_symmetry_g0_v07.asset,ideal=736|target=VeryHard|kind=Normal|template=D-Pressure|role=Peak|scoreDiff=465
441,Normal,E-Chapter,Flow,Auto,None,Auto,665.959,Normal,StageFlow,271,normal_campaign500,normal,306,direct_normal_topup_57_direct_normal_topup_rect_section_unlock_g7_v08,direct_normal_topup_57_direct_normal_topup_rect_section_unlock_g7_v08,Normal,271,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,36,104,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_57_direct_normal_topup_rect_section_unlock_g7_v08.asset,ideal=666|target=Normal|kind=Normal|template=E-Chapter|role=Flow|scoreDiff=395
442,Shape,E-Chapter,VisualSpice,MainShape,None,VisualSpice,520,Normal,StageFlow,293,shape_final_with_supplement,shape,108,r2_outer_strong_005_r2_006_a401_procmask_110_onion_maskproceduralvertical_34x46-transitiondistinctscissorstall,TransitionDistinctScissorsTall,Normal,293,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Object,34,46,108,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_110_onion_maskproceduralvertical_34x46-transitiondistinctscissorstall_20260611_111640.asset,ideal=520|target=Normal|kind=Shape|template=E-Chapter|role=VisualSpice|theme=Object|scoreDiff=227
443,Normal,E-Chapter,Observe,Auto,None,Auto,668.115,Normal,StageFlow,267,normal_campaign500,normal,261,direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03,direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03,Normal,267,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,36,105,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03.asset,ideal=668|target=Normal|kind=Normal|template=E-Chapter|role=Observe|scoreDiff=401
444,Normal,E-Chapter,Pressure,Auto,None,Auto,692.752,Hard,StageFlow,265,normal_campaign500,normal,192,direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07,direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07,Normal,265,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,37,105,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07.asset,ideal=693|target=Hard|kind=Normal|template=E-Chapter|role=Pressure|scoreDiff=428
445,Hole,E-Chapter,MechanicSpice,HoleMechanic,None,HoleMechanic,644.636,Normal,StageNormal,617,hole_mask_early_front,hole,69,seed_Above300_level_954_holeblock_multiseed_final,hole_prod_34x28_wide_r03_seed_Above300_level_954_20260610_141925,Hard,617,HighPressure,Spike,StartMedium,ClearBurst,ChoiceReadable,HoleBlocker,VisualMedium,MechanicSpice,HoleBlocker,NoRisk,FlowRelief,HoleBlocker,34,28,84,Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Candidates/hole_prod_34x28_wide_r03_seed_Above300_level_954_20260610_141925.asset,ideal=645|target=Normal|kind=Hole|template=E-Chapter|role=MechanicSpice|hole-spacing|scoreDiff=28
446,Normal,E-Chapter,Core,Auto,None,Auto,633.652,Hard,StageFlow,269,normal_campaign500,normal,296,direct_normal_72_direct_normal_rect_section_unlock_g1_v08,direct_normal_72_direct_normal_rect_section_unlock_g1_v08,Normal,269,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,37,104,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_72_direct_normal_rect_section_unlock_g1_v08.asset,ideal=634|target=Hard|kind=Normal|template=E-Chapter|role=Core|scoreDiff=365
447,Shape,E-Chapter,VisualSpice,MainShape,None,VisualSpice,520,Normal,StageFlow,289,shape_final_with_supplement,shape,7,r2_outer_strong_005_r2_006_a401_procmask_07_onion_maskproceduralvertical_30x42-maincactustall,MainCactusTall,Normal,289,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Nature,30,42,106,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_07_onion_maskproceduralvertical_30x42-maincactustall_20260611_110436.asset,ideal=520|target=Normal|kind=Shape|template=E-Chapter|role=VisualSpice|theme=Nature|scoreDiff=231
448,Normal,E-Chapter,Bottleneck,Auto,None,Auto,668.511,VeryHard,StageFlow,267,normal_campaign500,normal,330,direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06,direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06,Normal,267,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,40,104,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_59_direct_normal_rect_quasi_symmetry_g5_v06.asset,ideal=669|target=VeryHard|kind=Normal|template=E-Chapter|role=Bottleneck|scoreDiff=402
449,Normal,E-Chapter,Recovery,Auto,None,Auto,551.962,Normal,StageFlow,270,normal_campaign500,normal,213,direct_normal_49_direct_normal_rect_quasi_symmetry_g4_v05,direct_normal_49_direct_normal_rect_quasi_symmetry_g4_v05,Normal,270,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,38,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_49_direct_normal_rect_quasi_symmetry_g4_v05.asset,ideal=552|target=Normal|kind=Normal|template=E-Chapter|role=Recovery|scoreDiff=282
450,Normal,E-Chapter,Peak,Auto,None,Auto,752.047,Extreme,StageHard|Peak,800,normal_campaign500,normal,493,direct_advanced_57_direct_advanced_extreme_rect_lock_buckle_g5_v02,direct_advanced_57_direct_advanced_extreme_rect_lock_buckle_g5_v02,Extreme,800,HighPressure,Spike,StartWide,ClearFlow,ChoiceReadable,Tall,VisualDense,Standard,None,NoRisk,VisualDense|LargeScale,,31,56,280,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_57_direct_advanced_extreme_rect_lock_buckle_g5_v02.asset,ideal=752|target=Extreme|kind=Normal|template=E-Chapter|role=Peak|scoreDiff=48
451,Normal,A-Standard,Flow,Auto,None,Auto,689.541,Normal,StageFlow,270,normal_campaign500,normal,238,direct_normal_topup_70_direct_normal_topup_rect_stair_push_g8_v09,direct_normal_topup_70_direct_normal_topup_rect_stair_push_g8_v09,Normal,270,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,35,101,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_70_direct_normal_topup_rect_stair_push_g8_v09.asset,ideal=690|target=Normal|kind=Normal|template=A-Standard|role=Flow|scoreDiff=420
452,Normal,A-Standard,Observe,Auto,None,Auto,709.555,Normal,StageFlow,264,normal_campaign500,normal,302,direct_normal_topup_45_direct_normal_topup_rect_dual_zone_g11_v06,direct_normal_topup_45_direct_normal_topup_rect_dual_zone_g11_v06,Normal,264,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,23,35,104,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_45_direct_normal_topup_rect_dual_zone_g11_v06.asset,ideal=710|target=Normal|kind=Normal|template=A-Standard|role=Observe|scoreDiff=446
453,Shape,A-Standard,VisualSpice,MainShape,None,VisualSpice,520,Normal,StageFlow,284,shape_final_with_supplement,shape,27,r2_outer_strong_005_r2_006_a401_procmask_27_onion_maskproceduralvertical_30x42-mainpainterbusttall,MainPainterBustTall,Normal,284,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Art,30,42,104,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_27_onion_maskproceduralvertical_30x42-mainpainterbusttall_20260611_110536.asset,ideal=520|target=Normal|kind=Shape|template=A-Standard|role=VisualSpice|theme=Art|scoreDiff=236
454,Normal,A-Standard,Pressure,Auto,None,Auto,762.155,Hard,StageFlow,269,normal_campaign500,normal,219,direct_normal_158_direct_normal_rect_stair_push_g3_v16,direct_normal_158_direct_normal_rect_stair_push_g3_v16,Normal,269,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,37,103,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_158_direct_normal_rect_stair_push_g3_v16.asset,ideal=762|target=Hard|kind=Normal|template=A-Standard|role=Pressure|scoreDiff=493
455,Normal,A-Standard,Recovery,Auto,None,Auto,627.482,Normal,StageFlow,270,normal_campaign500,normal,260,direct_normal_32_direct_normal_rect_section_unlock_g3_v04,direct_normal_32_direct_normal_rect_section_unlock_g3_v04,Normal,270,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,21,36,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_32_direct_normal_rect_section_unlock_g3_v04.asset,ideal=627|target=Normal|kind=Normal|template=A-Standard|role=Recovery|scoreDiff=357
456,Normal,A-Standard,Core,Auto,None,Auto,711.432,Hard,StageFlow,251,normal_campaign500,normal,151,r1_ab_140_above300_level_635_final,r1_ab_140_above300_level_635_final,Normal,251,LowPressure,Bottleneck,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,24,31,74,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_140_above300_level_635_final.asset,ideal=711|target=Hard|kind=Normal|template=A-Standard|role=Core|scoreDiff=460
457,Shape,A-Standard,VisualSpice,MainShape,None,VisualSpice,520,Normal,StageFlow,314,shape_final_with_supplement,shape,68,r2_outer_strong_005_r2_006_a401_procmask_69_onion_maskproceduralvertical_34x48-transitionoceandivingmasktall,TransitionOceanDivingMaskTall,Normal,314,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,34,48,118,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_69_onion_maskproceduralvertical_34x48-transitionoceandivingmasktall_20260611_111253.asset,ideal=520|target=Normal|kind=Shape|template=A-Standard|role=VisualSpice|theme=Ocean|scoreDiff=206
458,Normal,A-Standard,Bottleneck,Auto,None,Auto,723.033,VeryHard,StageFlow,269,normal_campaign500,normal,209,direct_normal_topup_33_direct_normal_topup_rect_section_unlock_g10_v05,direct_normal_topup_33_direct_normal_topup_rect_section_unlock_g10_v05,Normal,269,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,38,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_33_direct_normal_topup_rect_section_unlock_g10_v05.asset,ideal=723|target=VeryHard|kind=Normal|template=A-Standard|role=Bottleneck|scoreDiff=454
459,Normal,A-Standard,Recovery,Auto,None,Auto,589.676,Normal,StageFlow,269,normal_campaign500,normal,224,direct_normal_07_direct_normal_rect_dual_zone_g0_v01,direct_normal_07_direct_normal_rect_dual_zone_g0_v01,Normal,269,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,38,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_07_direct_normal_rect_dual_zone_g0_v01.asset,ideal=590|target=Normal|kind=Normal|template=A-Standard|role=Recovery|scoreDiff=321
460,Normal,A-Standard,Peak,Auto,None,Auto,775.455,VeryHard,StageFlow|Peak,268,normal_campaign500,normal,233,direct_normal_topup_30_direct_normal_topup_rect_stair_push_g9_v04,direct_normal_topup_30_direct_normal_topup_rect_stair_push_g9_v04,Normal,268,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,22,35,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_30_direct_normal_topup_rect_stair_push_g9_v04.asset,ideal=775|target=VeryHard|kind=Normal|template=A-Standard|role=Peak|scoreDiff=507
461,Normal,B-Recovery,Flow,Auto,None,Auto,705.07,Normal,StageFlow,279,normal_campaign500,normal,132,r2_outer_strong_055_r2_096_a578,r2_outer_strong_055_r2_096_a578,Normal,279,LowPressure,Bottleneck,StartMedium,ClearBurst,ChoiceTactical,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,23,31,67,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_055_r2_096_a578.asset,ideal=705|target=Normal|kind=Normal|template=B-Recovery|role=Flow|scoreDiff=426
462,Normal,B-Recovery,Observe,Auto,None,Auto,725.797,Normal,StageFlow,266,normal_campaign500,normal,275,direct_normal_89_direct_normal_rect_quasi_symmetry_g2_v09,direct_normal_89_direct_normal_rect_quasi_symmetry_g2_v09,Normal,266,LowPressure,Bottleneck,StartWide,ClearFlow,ChoiceReadable,Tall,VisualMedium,Standard,None,NoRisk,FlowRelief,,20,39,102,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_89_direct_normal_rect_quasi_symmetry_g2_v09.asset,ideal=726|target=Normal|kind=Normal|template=B-Recovery|role=Observe|scoreDiff=460
