"pool","order","bucket","type","score","levelId","width","height","chains","coverage","outer1","openers","avgChoices","unlockBursts","dependencyBlocks","family","qualityFlags","sourcePackTags","assetPath"
"normal_campaign500","461","very_hard","lock","135.1","direct_advanced_09_direct_advanced_veryhard_rect_lock_buckle_g1_v02","25","47","198","0.98","1","23","10.07","44","1260","direct_advanced:lock_buckle:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_09_direct_advanced_veryhard_rect_lock_buckle_g1_v02.asset"
"normal_campaign500","462","very_hard","lock","134.8","direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03","25","44","181","0.98","0.993","17","9.82","39","1197","direct_advanced:core_burst:g2","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03.asset"
"normal_campaign500","463","very_hard","section","134.5","direct_advanced_20_direct_advanced_veryhard_rect_dual_zone_g2_v03","27","45","201","0.977","0.986","17","8.98","37","1194","direct_advanced:dual_zone:g2","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_20_direct_advanced_veryhard_rect_dual_zone_g2_v03.asset"
"normal_campaign500","464","very_hard","dense","132.5","direct_advanced_26_direct_advanced_veryhard_rect_dense_weave_g3_v04","24","46","184","0.981","0.978","23","8.06","40","1315","direct_advanced:dense_weave:g3","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_26_direct_advanced_veryhard_rect_dense_weave_g3_v04.asset"
"normal_campaign500","465","very_hard","lock","132.2","direct_advanced_43_direct_advanced_veryhard_rect_core_burst_g1_v06","28","45","204","0.989","1","20","10.31","45","1291","direct_advanced:core_burst:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_43_direct_advanced_veryhard_rect_core_burst_g1_v06.asset"
"normal_campaign500","466","very_hard","dense","130.2","direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02","27","48","205","0.973","0.993","18","10.39","43","1275","direct_advanced:dense_weave:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02.asset"
"normal_campaign500","467","very_hard","section","128.3","direct_polish_hard_10_direct_polish_hard_rect_section_unlock_g5_v02","26","42","176","0.984","0.992","23","10.42","34","1104","direct_polish:section_unlock:g5","ok","direct_polish_hard_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_10_direct_polish_hard_rect_section_unlock_g5_v02.asset"
"normal_campaign500","468","very_hard","sweep","128.1","direct_advanced_39_direct_advanced_veryhard_rect_sweep_g0_v05","25","46","182","0.977","0.978","22","10.9","38","956","direct_advanced:sweep:g0","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_39_direct_advanced_veryhard_rect_sweep_g0_v05.asset"
"normal_campaign500","469","very_hard","section","127.3","direct_advanced_22_direct_advanced_veryhard_rect_quasi_symmetry_g2_v03","26","47","199","0.98","0.993","26","10.02","38","1321","direct_advanced:quasi_symmetry:g2","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_22_direct_advanced_veryhard_rect_quasi_symmetry_g2_v03.asset"
"normal_campaign500","470","very_hard","section","125.9","direct_advanced_44_direct_advanced_veryhard_rect_dual_zone_g1_v06","25","46","189","0.985","0.993","23","10.57","38","993","direct_advanced:dual_zone:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_44_direct_advanced_veryhard_rect_dual_zone_g1_v06.asset"
"normal_campaign500","471","very_hard","section","125.9","direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06","28","50","224","0.985","0.993","26","10.21","45","1585","direct_advanced:section_unlock:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_48_direct_advanced_veryhard_rect_section_unlock_g1_v06.asset"
"normal_campaign500","472","very_hard","section","125.6","direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04","25","49","195","0.981","0.979","27","10.66","37","1105","direct_advanced:stair_push:g3","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04.asset"
"normal_campaign500","473","very_hard","dense","125.2","direct_advanced_34_direct_advanced_veryhard_rect_dense_weave_g0_v05","25","49","195","0.984","0.993","27","10.08","37","1248","direct_advanced:dense_weave:g0","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_34_direct_advanced_veryhard_rect_dense_weave_g0_v05.asset"
"normal_campaign500","474","very_hard","sweep","124.9","direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01","26","50","213","0.971","0.98","21","13.01","46","1329","direct_advanced:sweep:g0","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01.asset"
"normal_campaign500","475","very_hard","sweep","123.8","direct_advanced_31_direct_advanced_veryhard_rect_sweep_g3_v04","24","51","197","0.98","0.993","25","11.57","42","1055","direct_advanced:sweep:g3","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_31_direct_advanced_veryhard_rect_sweep_g3_v04.asset"
"normal_campaign500","476","very_hard","lock","123.4","direct_advanced_11_direct_advanced_veryhard_rect_core_burst_g1_v02","24","49","196","0.981","0.986","26","11.51","42","1246","direct_advanced:core_burst:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_11_direct_advanced_veryhard_rect_core_burst_g1_v02.asset"
"normal_campaign500","477","very_hard","sweep","122.5","direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01","25","45","180","0.978","1","21","11.51","41","968","direct_polish:sweep:g4","ok","direct_polish_hard_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01.asset"
"normal_campaign500","478","very_hard","section","122.2","direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06","24","48","196","0.979","0.993","22","12.96","43","1135","direct_advanced:quasi_symmetry:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06.asset"
"normal_campaign500","479","very_hard","section","122.1","direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02","28","51","231","0.977","0.981","27","9.88","47","1467","direct_advanced:stair_push:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02.asset"
"normal_campaign500","480","very_hard","maze","120.9","r1_ab_060_above300_level_510_final","36","56","182","0.972","0.95","14","6.08","41","1046","seed:510","ok","r1_formal_candidate_ab_final_pack","Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_060_above300_level_510_final.asset"
"normal_campaign500","481","very_hard","sweep","120.7","direct_advanced_23_direct_advanced_veryhard_rect_sweep_g2_v03","28","48","213","0.978","0.986","27","11.72","45","1124","direct_advanced:sweep:g2","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_23_direct_advanced_veryhard_rect_sweep_g2_v03.asset"
"normal_campaign500","482","very_hard","section","118.4","direct_advanced_45_direct_advanced_veryhard_rect_stair_push_g1_v06","27","47","200","0.984","0.993","25","11.27","40","1025","direct_advanced:stair_push:g1","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_45_direct_advanced_veryhard_rect_stair_push_g1_v06.asset"
"normal_campaign500","483","very_hard","section","118.3","direct_advanced_38_direct_advanced_veryhard_rect_quasi_symmetry_g0_v05","28","45","206","0.983","0.986","26","10.19","46","1200","direct_advanced:quasi_symmetry:g0","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_38_direct_advanced_veryhard_rect_quasi_symmetry_g0_v05.asset"
"normal_campaign500","484","very_hard","maze","116","r2_outer_strong_036_r2_060_a510","38","56","202","0.974","0.995","19","7.76","47","1211","r2:060","ok","r2_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_036_r2_060_a510.asset"
"normal_campaign500","485","very_hard","maze","116","r1_outer_strong_036_r1_060_a510","36","56","186","0.976","0.994","18","6.61","43","1068","r1:060","ok","r1_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_036_r1_060_a510.asset"
"normal_campaign500","486","very_hard","section","115.5","direct_advanced_06_direct_advanced_veryhard_rect_quasi_symmetry_g0_v01","24","49","189","0.985","1","24","14.71","39","931","direct_advanced:quasi_symmetry:g0","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_06_direct_advanced_veryhard_rect_quasi_symmetry_g0_v01.asset"
"normal_campaign500","487","very_hard","dense","115.1","direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03","28","51","233","0.984","0.987","26","11.12","47","1525","direct_advanced:dense_weave:g2","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03.asset"
"normal_campaign500","488","very_hard","lock","113.7","direct_advanced_17_direct_advanced_veryhard_rect_lock_buckle_g2_v03","26","50","203","0.977","0.986","21","13.53","42","1072","direct_advanced:lock_buckle:g2","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_17_direct_advanced_veryhard_rect_lock_buckle_g2_v03.asset"
"normal_campaign500","489","very_hard","sweep","109.6","direct_polish_hard_17_direct_polish_hard_rect_sweep_g5_v02","23","47","177","0.976","0.971","26","14.33","35","660","direct_polish:sweep:g5","ok","direct_polish_hard_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_17_direct_polish_hard_rect_sweep_g5_v02.asset"
"normal_campaign500","490","very_hard","lock","108.6","direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05","27","50","214","0.973","0.973","25","16.14","45","1178","direct_advanced:core_burst:g0","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05.asset"
"normal_campaign500","491","extreme","maze","120.3","direct_polish_extreme_long_02_direct_polish_extreme_rect_long_corridor_g9_v01","36","61","347","0.978","0.984","19","12.62","84","2802","direct_polish:long_corridor:g9","ok","direct_polish_extreme_long_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishExtremeLongCandidates/direct_polish_extreme_long_02_direct_polish_extreme_rect_long_corridor_g9_v01.asset"
"normal_campaign500","492","extreme","section","111.6","direct_advanced_60_direct_advanced_extreme_rect_dual_zone_g5_v02","34","58","318","0.976","0.989","26","9.07","77","2770","direct_advanced:dual_zone:g5","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_60_direct_advanced_extreme_rect_dual_zone_g5_v02.asset"
"normal_campaign500","493","extreme","lock","108.2","direct_advanced_57_direct_advanced_extreme_rect_lock_buckle_g5_v02","31","56","280","0.981","0.982","26","11.43","51","2122","direct_advanced:lock_buckle:g5","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_57_direct_advanced_extreme_rect_lock_buckle_g5_v02.asset"
"normal_campaign500","494","extreme","lock","104.7","direct_advanced_51_direct_advanced_extreme_rect_core_burst_g4_v01","32","60","318","0.984","1","22","13.54","71","2470","direct_advanced:core_burst:g4","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_51_direct_advanced_extreme_rect_core_burst_g4_v01.asset"
"normal_campaign500","495","extreme","section","97.6","direct_advanced_69_direct_advanced_extreme_rect_stair_push_g6_v03","31","56","286","0.983","0.994","23","12.64","61","2059","direct_advanced:stair_push:g6","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_69_direct_advanced_extreme_rect_stair_push_g6_v03.asset"
"normal_campaign500","496","extreme","section","97.4","direct_advanced_70_direct_advanced_extreme_rect_quasi_symmetry_g6_v03","32","59","305","0.972","0.989","25","12.44","68","2383","direct_advanced:quasi_symmetry:g6","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_70_direct_advanced_extreme_rect_quasi_symmetry_g6_v03.asset"
"normal_campaign500","497","extreme","lock","94.2","direct_advanced_49_direct_advanced_extreme_rect_lock_buckle_g4_v01","30","54","263","0.981","0.963","26","13.76","53","1923","direct_advanced:lock_buckle:g4","ok","direct_advanced_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_49_direct_advanced_extreme_rect_lock_buckle_g4_v01.asset"
"normal_campaign500","498","extreme","maze","92.4","direct_polish_extreme_long_03_direct_polish_extreme_rect_hui_spiral_g9_v01","38","62","366","0.97","0.995","20","17.09","84","2922","direct_polish:hui_spiral:g9","ok","direct_polish_extreme_long_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishExtremeLongCandidates/direct_polish_extreme_long_03_direct_polish_extreme_rect_hui_spiral_g9_v01.asset"
