packLabel,packPath,indexInPack,campaignOrder,status,leakScore,hardeningBudget,flags,recommendedOperators,levelId,assetPath,bucket,type,relativeDifficulty,slotRole,width,height,chains,arrowTiles,blockTiles,boardFill,playableFill,avgChainLength,maxChainLength,greedySolved,greedySteps,tuningDifficultyScore,initialClearableChains,openingChoices,openingGoodMoves,openingGoodMoveRatio,avgChoices,maxChoices,earlyAvgChoices,earlyMaxChoices,bottleneckRatio,forcedMoveRatio,avgClearPerMove,avgNewUnlocksPerMove,largestUnlockBurst,choiceWaveStdDev,averageStepsToNextUnlock,dependencyDepthProxy,directOuterExits,directClearableOuterExits,directOuterExitRatio,directClearableOuterExitRatio,longRayOuterExits,edgeShortChains,edgeShortDirectOuterExits,boundaryStraightOuterExits,earlyEntropyClass,entropyCurve,details
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,458,458,LowLeak,314,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_main_star,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L458_star_main.asset,shape,shape_nature,Novelty,Shape,38,38,112,763,0,0.528,0.528,6.813,13,True,112,970,14,14,5,0.357,9.714,15,13.8,15,0.429,0.009,6.813,0.875,4,3.288,1.561,1.561,14,14,0.125,0.125,14,0,0,0,front_loaded_flat,14>14>15>14>13>14>14>13>13>14>13>13>13>12>12>11>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,459,459,MediumLeak,564,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_pure_topup_07_17_direct_polish_hard_pure_rect_quasi_symmetry_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_17_direct_polish_hard_pure_rect_quasi_symmetry_g10_v02.asset,very_hard,section,Normal,Normal,24,47,180,1095,0,0.971,0.971,6.083,10,True,180,1289,25,25,13,0.52,13.878,26,23.7,26,0.356,0.017,6.083,0.861,6,5.508,1.658,1.658,25,25,0.139,0.139,0,0,0,3,front_loaded_flat,25>25>26>25>24>24>23>22>22>21>21>20>19>19>19>18>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,460,460,MediumLeak,525,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_pure_topup_08_10_direct_polish_hard_pure_rect_core_burst_g12_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_10_direct_polish_hard_pure_rect_core_burst_g12_v04.asset,hard,lock,Normal,Normal,25,39,156,953,0,0.977,0.977,6.109,10,True,156,1135,24,24,12,0.5,12.115,24,20.8,24,0.269,0.006,6.109,0.846,5,4.764,1.742,1.742,24,24,0.154,0.154,0,0,0,3,front_loaded_flat,24>23>22>22>22>21>20>19>18>17>17>16>15>17>16>15>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,461,461,LowLeak,431,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_pure_topup_07_18_direct_polish_hard_pure_rect_sweep_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_18_direct_polish_hard_pure_rect_sweep_g10_v02.asset,hard,sweep,Recovery,Recovery,25,41,168,1010,0,0.985,0.985,6.012,10,True,168,1269,16,16,10,0.625,11.548,18,16.5,18,0.357,0.012,6.012,0.905,5,3.656,1.618,1.618,16,16,0.095,0.095,0,0,0,3,front_loaded_flat,16>17>18>17>17>16>16>15>17>16>16>15>14>14>14>17>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,462,462,LowLeak,373,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_pure_topup_08_19_direct_polish_hard_pure_rect_dense_weave_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_19_direct_polish_hard_pure_rect_dense_weave_g13_v05.asset,hard,dense,Normal,Normal,21,40,135,828,0,0.986,0.986,6.133,10,True,135,1050,16,16,10,0.625,7.652,16,13.6,16,0.23,0.007,6.133,0.881,5,2.606,1.79,1.79,16,16,0.119,0.119,0,1,1,2,front_loaded_flat,16>15>15>14>13>13>13>12>13>12>11>12>11>10>9>8>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,463,463,Ok,55,0,BoundaryLeak|DirectEscapeLeak,redirect_outer_heads,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_compact_castletower,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L463_castletower_compact.asset,shape,shape_landmark,Novelty,Shape,29,38,71,721,0,0.654,0.654,10.155,24,True,71,972,7,7,2,0.286,5.718,10,5.7,7,0.423,0.014,10.155,0.901,3,2.427,1.609,1.609,7,7,0.099,0.099,7,0,0,0,controlled,7>7>7>6>5>5>4>5>6>5>5>5>4>3>2>3>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,464,464,Ok,235,0,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion,redirect_outer_heads|gate_opening_choices,direct_normal_topup_58_direct_normal_topup_rect_lock_buckle_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_58_direct_normal_topup_rect_lock_buckle_g7_v08.asset,normal,lock,Hard,Pressure,22,38,111,826,0,0.988,0.988,7.441,13,True,111,1065,12,12,4,0.333,5.811,12,10.3,12,0.351,0.018,7.441,0.892,4,2.354,1.808,1.808,12,12,0.108,0.108,0,0,0,2,front_loaded_flat,12>11>10>11>10>10>11>10>9>9>8>7>7>6>7>6>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,465,465,MediumLeak,557,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_23_direct_advanced_veryhard_rect_sweep_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_23_direct_advanced_veryhard_rect_sweep_g2_v03.asset,very_hard,sweep,Recovery,Recovery,28,48,213,1314,0,0.978,0.978,6.169,10,True,213,1524,27,27,12,0.444,11.718,27,24.7,27,0.286,0.005,6.169,0.873,5,5.775,1.731,1.731,27,27,0.127,0.127,0,3,2,5,front_loaded_flat,27>27>26>25>24>25>24>24>23>22>21>21>21>25>24>23>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,466,466,MediumLeak,461,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01.asset,hard,section,Normal,Normal,26,40,166,1015,0,0.976,0.976,6.114,10,True,166,1221,21,21,9,0.429,10.343,21,17.6,21,0.319,0.006,6.114,0.873,4,3.72,1.593,1.593,21,21,0.127,0.127,0,1,1,2,front_loaded_flat,21>20>19>19>18>17>17>16>15>14>16>15>15>15>15>15>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,467,467,Ok,217,0,BoundaryLeak|DirectEscapeLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,hole_topup_031_topup_std_26x26_maze,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_031_topup_std_26x26_maze.asset,normal,hole_rescue,Mechanic,HoleRescue,26,26,63,591,72,0.874,0.978,9.381,22,True,63,795,8,8,4,0.5,8.206,14,11.2,14,0.365,0.016,9.381,0.873,3,3.242,1.564,1.564,8,8,0.127,0.127,0,1,0,0,front_loaded_flat,8>9>9>10>11>13>13>13>12>14>13>13>14>14>14>13>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,468,468,Ok,0,0,None,none,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_compact_boombox,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L468_boombox_compact.asset,shape,shape_toolui,Novelty,Shape,37,29,73,729,0,0.679,0.679,9.986,23,True,73,1504,2,2,2,1,6.466,12,4.2,6,0.425,0.014,9.986,0.973,7,2.549,1.493,1.493,2,2,0.027,0.027,2,0,0,0,gated_release,2>3>5>4>4>4>4>5>6>5>5>6>6>6>5>6>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,469,469,MediumLeak,457,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02.asset,extreme,maze,Hard,Pressure,24,42,160,982,0,0.974,0.974,6.138,10,True,160,1206,18,18,7,0.389,11.206,18,16.7,18,0.381,0.006,6.138,0.888,4,3.354,1.549,1.549,18,18,0.113,0.113,0,1,0,6,front_loaded_flat,18>18>17>17>17>17>16>16>16>15>15>14>13>13>13>12>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,470,470,MediumLeak,520,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08.asset,hard,section,Recovery,Recovery,25,38,149,920,0,0.968,0.968,6.174,10,True,149,1113,21,21,13,0.619,13.081,21,19.7,21,0.255,0.007,6.174,0.859,4,3.728,1.703,1.703,21,21,0.141,0.141,0,0,0,2,front_loaded_flat,21>21>21>21>20>20>19>19>18>17>17>17>18>18>17>17>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,471,471,Ok,247,0,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices,direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02.asset,normal,sweep,Recovery,Recovery,22,38,106,824,0,0.986,0.986,7.774,13,True,106,1071,11,11,7,0.636,5.292,11,9.9,11,0.368,0.019,7.774,0.896,5,2.261,1.811,1.811,11,11,0.104,0.104,0,0,0,2,front_loaded_flat,11>10>10>10>9>9>9>10>11>10>9>8>7>7>7>6>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,472,472,MediumLeak,537,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02.asset,very_hard,section,Hard,Pressure,28,51,231,1395,0,0.977,0.977,6.039,10,True,231,1613,27,27,13,0.481,9.883,27,24.3,27,0.333,0.035,6.039,0.883,4,5.278,1.554,1.554,27,27,0.117,0.117,0,1,1,3,front_loaded_flat,27>26>25>25>25>24>23>23>23>22>22>21>21>21>20>19>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,473,473,Ok,132,0,BoundaryLeak|DirectEscapeLeak|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb05_11_compact_mug,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L473_mug_compact.asset,shape,shape_landmark,Novelty,Shape,33,29,67,659,0,0.689,0.689,9.836,24,True,67,894,7,7,4,0.571,9.373,14,6.8,9,0.403,0.015,9.836,0.896,4,3.133,1.467,1.467,7,7,0.104,0.104,7,0,0,0,wide_open,7>6>6>6>6>6>6>9>8>8>8>8>7>10>10>9>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,474,474,MediumLeak,625,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06.asset,very_hard,dense,Recovery,Recovery,26,44,178,1124,0,0.983,0.983,6.315,10,True,178,1317,25,25,15,0.6,15.899,31,25.6,28,0.298,0.011,6.315,0.86,8,8.896,1.673,1.673,25,25,0.14,0.14,0,3,1,1,front_loaded_flat,25>24>24>24>24>27>27>26>27>28>27>26>26>26>26>27>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,475,475,MediumLeak,555,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_36_direct_advanced_veryhard_rect_dual_zone_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_36_direct_advanced_veryhard_rect_dual_zone_g0_v05.asset,very_hard,section,Normal,Normal,24,51,195,1207,0,0.986,0.986,6.19,10,True,195,1410,26,26,13,0.5,12.241,26,24.7,26,0.333,0.005,6.19,0.867,5,5.226,1.751,1.751,26,26,0.133,0.133,0,1,0,5,front_loaded_flat,26>26>26>25>24>23>25>25>24>23>22>21>22>22>21>21>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,476,476,LowLeak,403,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_normal_136_direct_normal_rect_core_burst_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_136_direct_normal_rect_core_burst_g1_v14.asset,hard,lock,Hard,Pressure,23,41,126,926,0,0.982,0.982,7.349,13,True,126,1120,17,17,10,0.588,9.556,17,16.2,17,0.27,0.008,7.349,0.865,4,3.221,1.541,1.541,17,17,0.135,0.135,0,0,0,1,front_loaded_flat,17>17>17>16>16>17>16>16>15>15>17>16>15>14>14>14>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,477,477,Ok,116,0,ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,hole_candidate_032_std_24x28_dense,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_032_std_24x28_dense.asset,normal,hole_rescue,Mechanic,HoleRescue,24,28,60,588,72,0.875,0.98,9.8,20,True,60,885,5,5,3,0.6,8.983,13,8.3,12,0.383,0.017,9.8,0.917,5,2.5,1.909,1.909,5,5,0.083,0.083,0,2,0,0,gated_release,5>6>6>5>9>10>12>11>10>9>13>12>12>11>11>11>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,478,478,LowLeak,364,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb04_09_main_flag,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L478_flag_main.asset,shape,shape_space,Novelty,Shape,38,42,112,765,0,0.479,0.479,6.83,13,True,112,951,16,16,8,0.5,10.411,18,16.2,18,0.411,0.009,6.83,0.857,3,3.748,1.531,1.531,16,16,0.143,0.143,16,0,0,0,front_loaded_flat,16>15>16>16>18>17>16>16>16>16>16>18>18>17>17>18>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,479,479,MediumLeak,490,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_14_direct_advanced_veryhard_rect_quasi_symmetry_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_14_direct_advanced_veryhard_rect_quasi_symmetry_g1_v02.asset,very_hard,section,RelativeExtreme,Peak,25,44,185,1086,0,0.987,0.987,5.87,10,True,185,1293,24,24,12,0.5,8.541,24,21.3,24,0.314,0.043,5.87,0.87,5,5.251,1.758,1.758,24,24,0.13,0.13,0,3,1,3,front_loaded_flat,24>23>22>21>22>21>21>20>19>20>19>18>17>17>16>15>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,480,480,LowLeak,344,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|TooManyGoodOpeners,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices,direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05.asset,hard,sweep,Recovery,Recovery,21,43,141,884,0,0.979,0.979,6.27,10,True,141,1117,15,15,10,0.667,5.752,15,13.8,15,0.305,0.014,6.27,0.894,4,2.896,1.508,1.508,15,15,0.106,0.106,0,0,0,4,front_loaded_flat,15>15>14>15>14>14>13>13>13>12>11>10>10>9>8>8>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,481,481,LowLeak,327,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices,direct_normal_130_direct_normal_rect_maze_long_chain_g0_v13,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_130_direct_normal_rect_maze_long_chain_g0_v13.asset,normal,maze,Recovery,Recovery,22,38,108,824,0,0.986,0.986,7.63,13,True,108,1005,17,17,10,0.588,7.37,17,13.1,17,0.333,0.019,7.63,0.843,5,3.225,1.791,1.791,17,17,0.157,0.157,0,0,0,0,front_loaded_flat,17>16>15>14>13>12>12>11>11>10>9>10>10>9>10>11>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,482,482,MediumLeak,554,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_pure_topup_10_22_direct_polish_hard_pure_rect_core_burst_g12_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_22_direct_polish_hard_pure_rect_core_burst_g12_v10.asset,hard,lock,Normal,Normal,22,43,150,917,0,0.969,0.969,6.113,10,True,150,1098,23,23,14,0.609,13.527,23,22.1,23,0.287,0.007,6.113,0.847,4,4.534,1.693,1.693,23,23,0.153,0.153,0,0,0,1,front_loaded_flat,23>23>22>21>23>23>22>21>22>21>21>20>21>21>21>22>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,483,483,Ok,161,0,BoundaryLeak|DirectEscapeLeak|ChoiceExplosion|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices,r2_outer_strong_005_r2_006_a401_maskonlyb09_21_compact_heart,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L483_heart_compact.asset,shape,shape_landmark,Novelty,Shape,33,31,64,644,0,0.63,0.63,10.063,24,True,64,908,6,6,4,0.667,5.625,11,8.5,11,0.484,0.031,10.063,0.906,6,2.169,1.672,1.672,6,6,0.094,0.094,6,0,0,0,gated_release,6>11>10>9>8>9>8>7>9>8>8>8>8>7>7>7>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,484,484,LowLeak,320,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,hole_candidate_103_notch_24x28_section_b,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_103_notch_24x28_section_b.asset,normal,hole_rescue,Mechanic,HoleRescue,24,28,62,554,72,0.824,0.923,8.935,22,True,62,720,11,11,3,0.273,12.032,17,13.1,15,0.387,0.032,8.935,0.823,3,4.381,1.784,1.784,11,11,0.177,0.177,2,2,1,1,front_loaded_flat,11>12>12>12>13>13>15>14>15>14>14>13>12>14>15>16>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,485,485,MediumLeak,498,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_44_direct_advanced_veryhard_rect_dual_zone_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_44_direct_advanced_veryhard_rect_dual_zone_g1_v06.asset,very_hard,section,Hard,Pressure,25,46,189,1133,0,0.985,0.985,5.995,10,True,189,1349,23,23,11,0.478,10.571,23,19.5,23,0.243,0.011,5.995,0.878,5,4.597,1.717,1.717,23,23,0.122,0.122,0,3,1,3,front_loaded_flat,23>22>21>20>20>19>18>18>17>17>17>16>16>16>16>16>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,486,486,MediumLeak,519,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01.asset,very_hard,sweep,Recovery,Recovery,26,50,213,1262,0,0.971,0.971,5.925,10,True,213,1513,21,21,9,0.429,13.014,22,20.3,22,0.263,0.005,5.925,0.901,4,4.285,1.594,1.594,21,21,0.099,0.099,0,0,0,5,front_loaded_flat,21>22>22>21>20>20>20>19>19>19>19>18>18>19>19>18>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,487,487,LowLeak,373,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb01_10_main_sun,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L487_sun_main.asset,shape,shape_object,Novelty,Shape,38,38,113,789,0,0.546,0.546,6.982,13,True,113,980,16,16,9,0.563,10.372,16,14.1,16,0.407,0.018,6.982,0.858,4,3.416,1.649,1.649,16,16,0.142,0.142,16,0,0,0,front_loaded_flat,16>15>14>15>14>13>14>14>13>13>12>13>14>14>15>15>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,488,488,MediumLeak,541,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04.asset,very_hard,section,Normal,Normal,25,49,195,1202,0,0.981,0.981,6.164,10,True,195,1399,27,27,13,0.481,10.656,27,23.9,27,0.297,0.005,6.164,0.862,5,5.118,1.768,1.768,27,27,0.138,0.138,0,2,2,6,front_loaded_flat,27>26>26>25>25>24>23>22>21>20>20>19>18>18>17>17>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,489,489,LowLeak,309,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion,redirect_outer_heads|gate_opening_choices,direct_normal_46_direct_normal_rect_core_burst_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_46_direct_normal_rect_core_burst_g4_v05.asset,normal,lock,Hard,Pressure,22,36,108,780,0,0.985,0.985,7.222,13,True,108,960,16,16,5,0.313,6.639,16,14,16,0.407,0.028,7.222,0.852,3,3.62,1.5,1.5,16,16,0.148,0.148,0,0,0,2,front_loaded_flat,16>15>14>14>14>13>13>14>14>13>14>13>12>11>10>10>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,490,490,MediumLeak,601,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03.asset,very_hard,section,Normal,Normal,25,49,199,1198,0,0.978,0.978,6.02,10,True,199,1391,28,28,11,0.393,14.643,28,27,28,0.377,0.01,6.02,0.859,5,5.469,1.696,1.696,28,28,0.141,0.141,0,2,2,5,front_loaded_flat,28>27>27>26>26>27>28>27>27>27>27>26>26>26>25>24>...,
