"order","section10","category","difficultyCode","difficultyLabel","replacementMark","changedFromOriginalTemplate","changedFromC5V4FSC","originalTemplateAssetPath","originalTemplateCopiedAssetPath","baseC5V4FSCAssetPath","finalAssetPath","finalGuid","projectionReason","linkedOrder","rhythmBucket","sourcePool","productionLane","chainLanguage","originalTargetChains","baseChain","finalChain","canvasAdjustedChain","chainDeltaVsBase","chainDeltaVsInitial","note"
"408","41","shape","2","??2","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L408_arcadecabinet_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L408_r2_outer_strong_005_r2_006_a401_maskonlyb06_04_mai.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_152_L408_arcadecabinet_sweep.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_152_L408_arcadecabinet_sweep.asset","2ba01719526340d46beedfb3791d8210","keep_current","","Shape","ShapeMaskInventory","","","153","135","135","135","0","-18",""
"409","41","normal","2","??2","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L409_direct_polish_hard_01_direct_polish_hard_rect_sect.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01.asset","be41d2eff025f384898b2749196e07be","keep_current","","Hard","","","","145","145","145","145","0","0",""
"410","41","normal","1","??1","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_13_direct_polish_hard_pure_rect_dual_zone_g11_v09.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L410_direct_pure_topup_10_13_direct_polish_hard_pure_re.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_13_direct_polish_hard_pure_rect_dual_zone_g11_v09.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_13_direct_polish_hard_pure_rect_dual_zone_g11_v09.asset","3f6d7a4f20dd3854eb53802553087e96","keep_current","","Ordinary","","","","139","139","139","139","0","0",""
"411","42","normal","1","??1","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_145_direct_normal_rect_sweep_g2_v15.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L411_direct_normal_145_direct_normal_rect_sweep_g2_v15.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","c495d8166dc9ed44c91f84e57819cabc","keep_current","","Ordinary","Campaign500HardGateUntil0910After300Reclaimed","PeelLight","rail_chain","114","69","69","69","0","-45",""
"412","42","normal","3","????3","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_139_direct_diff_veryhard_near_square_center_cross_g4_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L412_direct_diff120_139_direct_diff_veryhard_near_squar.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_08_s02_r04.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_08_s02_r04.asset","fd1ece74332b30d4899225d51f421f94","keep_current","","Hard","HubMixedStrict30Refill","PeelMid","rail_chain","158","101","101","101","0","-57",""
"413","42","shape","2","??2","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L413_payphone_large.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L413_r2_outer_strong_005_r2_006_a401_maskonlyb06_06_lar.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10G/campaign500_shape_psg_next10g_09_L413_payphone.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10G/campaign500_shape_psg_next10g_09_L413_payphone.asset","cada97d8b93ac2d4c8cba2bdb7e52b35","keep_current","","Shape","ShapeMaskInventory","","","153","153","153","153","0","0",""
"414","42","normal","1","??1","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_25_direct_normal_rect_sweep_g2_v03.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L414_direct_normal_25_direct_normal_rect_sweep_g2_v03.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","ca003bfebd9c47a68686852009c36466","keep_current","","Ordinary","Campaign500HardGateUntil0910After300Reclaimed","FlowRail","rail_chain","107","73","73","73","0","-34",""
"415","42","normal","1","??1","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_13_direct_polish_hard_pure_rect_quasi_symmetry_g12_v04.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L415_direct_pure_topup_08_13_direct_polish_hard_pure_re.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_13_direct_polish_hard_pure_rect_quasi_symmetry_g12_v04.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_13_direct_polish_hard_pure_rect_quasi_symmetry_g12_v04.asset","ac20011fc02d6cb4180012530b165ca5","keep_current","","Ordinary","","","","141","141","141","141","0","0",""
"416","42","normal","3","????3","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_18_direct_polish_hard_pure_rect_lock_buckle_g13_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L416_direct_pure_topup_08_18_direct_polish_hard_pure_re.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_18_direct_polish_hard_pure_rect_lock_buckle_g13_v05.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_18_direct_polish_hard_pure_rect_lock_buckle_g13_v05.asset","c005ffef124daec4886329aecc74425f","keep_current","","Hard","","","","149","149","149","149","0","0",""
"417","42","hole","1","??1","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_016_topup_tall_28x30_shell.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L417_hole_topup_016_topup_tall_28x30_shell.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_016_topup_tall_28x30_shell.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_016_topup_tall_28x30_shell.asset","9652e6ca4a4f40941b1cc3fa0b22b06a","keep_current","","HoleRescue","","","","75","75","75","75","0","0",""
"418","42","shape","2","??2","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L418_crystalcluster_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L418_r2_outer_strong_005_r2_006_a401_maskonlyb08_04_mai.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_159_L418_crystalcluster_dense.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_159_L418_crystalcluster_dense.asset","a4b1ff3034b83864a8bd0ffd2a22e067","keep_current","","Shape","ShapeMaskInventory","","","157","130","130","130","0","-27",""
"419","42","normal","4","??4","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_40_direct_advanced_veryhard_rect_section_unlock_g0_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L419_direct_advanced_40_direct_advanced_veryhard_rect_s.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_27_nutation_longchain_patch_v1_rect_c80_07_d2_maze_patch.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_27_nutation_longchain_patch_v1_rect_c80_07_d2_maze_patch.asset","c9a8b32dc7d76ed459299bfa0a952171","keep_current","","Peak","NutationLongChainStrict60","LongChainProbe","rail_chain","203","92","92","102","0","-111",""
"420","42","normal","1","??1","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L420_direct_pure_topup_10_01_direct_polish_hard_pure_re.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08.asset","5c419821a9b17254db55d1753ad66585","keep_current","","Ordinary","","","","143","143","143","143","0","0",""
"421","43","normal","1","??1","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L421_direct_polish_hard_08_direct_polish_hard_rect_swee.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01.asset","f56419f5f6f19ba4184dd4be2608e4d8","keep_current","","Ordinary","","","","180","180","180","180","0","0",""
"422","43","normal","1","??1","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_14_direct_normal_rect_dense_weave_g1_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L422_direct_normal_14_direct_normal_rect_dense_weave_g1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","cffd7487a1c944e8aa2f6ff34327d861","keep_current","","Ordinary","Campaign500HardGateUntil0910After300Reclaimed","NeutralMixed","mixed_chain","113","66","66","66","0","-47",""
"423","43","shape","1","??1","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L423_artistpalette_large.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L423_r2_outer_strong_005_r2_006_a401_maskonlyb05_01_lar.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_58_L423_artistpalette_r2lock.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_58_L423_artistpalette_r2lock.asset","604f96ddba62a4f4ca3ff562df2f52f7","keep_current","","Shape","ShapeMaskInventory","","","136","139","139","139","0","3",""
"424","43","normal","1","??1","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_18_direct_polish_normal_rect_maze_long_chain_g1_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L424_direct_polish_clean_18_direct_polish_normal_rect_m.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","428f43c1d82505e4e9888c9760d4558b","keep_current","","Ordinary","Campaign500HardGateUntil0910After300Reclaimed","PeelLight","curve_chain","129","74","74","74","0","-55",""
"425","43","normal","4","??4","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_33_direct_advanced_veryhard_rect_lock_buckle_g0_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L425_direct_advanced_33_direct_advanced_veryhard_rect_l.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_25_nutation_longchain_curve_v1_rect_c80hf3_07_d2_maze_curve.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_25_nutation_longchain_curve_v1_rect_c80hf3_07_d2_maze_curve.asset","ff8e17157c0848546b6b508037e14d34","keep_current","","Peak","NutationLongChainStrict60","LongChainProbe","patch_chain","213","86","86","96","0","-127",""
"426","43","hole","1","??1","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_086_wide_32x24_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L426_hole_candidate_086_wide_32x24_dense.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_086_wide_32x24_dense.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_086_wide_32x24_dense.asset","85a4d8d7e9000c44c8d0c66e74189d1f","keep_current","","HoleRescue","","","","80","80","80","80","0","0",""
"427","43","shape","2","??2","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L427_treasurechest_large.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L427_r2_outer_strong_005_r2_006_a401_maskonlyb09_25_lar.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR4/campaign500_shape_psg_no_b_r4_46_L427_treasurechest_r4sweep.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR4/campaign500_shape_psg_no_b_r4_46_L427_treasurechest_r4sweep.asset","914fe9745ff275e479758bc8e6d25e04","keep_current","","Shape","ShapeMaskInventory","","","161","166","166","166","0","5",""
"428","43","normal","1","??1","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_03_direct_polish_hard_pure_rect_dual_zone_g10_v08.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L428_direct_pure_topup_10_03_direct_polish_hard_pure_re.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_03_direct_polish_hard_pure_rect_dual_zone_g10_v08.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_03_direct_polish_hard_pure_rect_dual_zone_g10_v08.asset","a687290fde52330498ae2a87eacdd6db","keep_current","","Ordinary","","","","146","146","146","146","0","0",""
"429","43","normal","3","????3","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L429_direct_advanced_10_direct_advanced_veryhard_rect_d.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_34_nutation_longchain_rail_v1_rect_c80hf_09_d2_core_rail.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_34_nutation_longchain_rail_v1_rect_c80hf_09_d2_core_rail.asset","dfab3bb46de81e24faed16c14983bcd1","keep_current","","Hard","NutationLongChainStrict60","PeelMid","rail_chain","205","84","84","96","0","-121",""
"430","43","normal","1","??1","KEPT_ORIGINAL_TEMPLATE","False","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_22_direct_polish_hard_pure_rect_stair_push_g13_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L430_direct_pure_topup_08_22_direct_polish_hard_pure_re.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_22_direct_polish_hard_pure_rect_stair_push_g13_v05.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_22_direct_polish_hard_pure_rect_stair_push_g13_v05.asset","9e41036c526906f408660469dc37f81e","keep_current","","Ordinary","","","","147","147","147","147","0","0",""
"431","44","normal","1","??1","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_54_direct_normal_rect_dense_weave_g5_v06.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L431_direct_normal_54_direct_normal_rect_dense_weave_g5.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_32_nutation_mixed_neutral_v1_rect_s44_o431_v01_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_32_nutation_mixed_neutral_v1_rect_s44_o431_v01_neutralmixed_mixed_chain.asset","e08fe147aa6c429ba10392e94bf058c4","keep_current","","Ordinary","C5V4FGapfillStrictSelected","NeutralMixed","mixed_chain","112","67","67","67","0","-45",""
"432","44","normal","2","??2","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L432_direct_polish_hard_13_direct_polish_hard_rect_core.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_06_s02_r02.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_06_s02_r02.asset","d313dc43f4790e14eb434fc23609b364","keep_current","","Hard","HubMixedStrict30Refill","PeelMid","rail_chain","164","99","99","99","0","-65",""
"433","44","shape","2","??2","KEPT_C5V4FSC_REPLACEMENT","True","False","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L433_filmroll_large.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L433_r2_outer_strong_005_r2_006_a401_maskonlyb06_10_lar.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR5/campaign500_shape_psg_no_b_r5_14_L433_filmroll_r5coreA.asset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR5/campaign500_shape_psg_no_b_r5_14_L433_filmroll_r5coreA.asset","ca3fb9873e1b7424f8658f9dcd79541d","keep_current","","Shape","ShapeMaskInventory","","","161","162","162","162","0","1",""
