"order","section10","category","templateDifficultyCode","difficultyLabel","difficultyTag","difficultyNameZh","stageDifficultyHint","templateExperienceRole","rhythmBucket","rhythmExperienceRole","targetChains","targetChainsMin","targetChainsMax","baseChain","projectedChain","canvasAdjustedChain","longChainCanvasBonus","isLongChain","projectedArrow","projectedArea","chainDeltaVsBase","chainDeltaVsInitial","projectionReason","linkedOrder","sourcePool","productionLane","chainLanguage","projectedAsset","originalTemplateAsset","sourceV11CopiedAssetPath","shapeId","shapeNameZh","isShapeSlot","isHoleSlot","finalizationVersion","difficultyCodePolicy","resourceReplacementStatus","finalReviewNote"
"466","47","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","166","149","183","166","166","166","0","False","1015","1040","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L466_direct_pure_topup_07_05_direct_polish_hard_pure_re.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"467","47","hole","1","??1","Normal1","普通/恢复","Mechanic","HoleRescue","HoleRescue","HoleRescue","63","57","69","63","63","63","0","False","591","676","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_031_topup_std_26x26_maze.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_031_topup_std_26x26_maze.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L467_hole_topup_031_topup_std_26x26_maze.asset","","","0","1","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"468","47","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","73","66","80","81","81","81","0","False","732","1073","0","8","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_176_L468_boombox_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L468_boombox_compact.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L468_r2_outer_strong_005_r2_006_a401_maskonlyb06_03_com.asset","boombox","收录机","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"469","47","normal","2","??2","Hard2","困难","Hard","Pressure","Hard","Pressure","160","144","176","89","89","99","10","True","956","1008","0","-71","keep_current","","NutationLongChainStrict60","PeelMid","curve_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_29_nutation_longchain_curve_v1_rect_c80hf_08_d2_weave_curve.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_18_direct_polish_hard_rect_maze_long_chain_g5_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L469_direct_polish_hard_18_direct_polish_hard_rect_maze.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"470","47","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","149","134","164","149","149","149","0","False","920","950","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L470_direct_pure_topup_09_23_direct_polish_hard_pure_re.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"471","48","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","106","95","117","46","106","106","0","False","824","836","60","0","v11_review_donor_revert","28","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L471_direct_normal_topup_16_direct_normal_topup_rect_sw.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"472","48","normal","3","????3","SpecialHard3","特别困难","Hard","Pressure","Hard","Pressure","231","208","254","231","231","231","0","False","1395","1428","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L472_direct_advanced_13_direct_advanced_veryhard_rect_s.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"473","48","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","67","60","74","78","78","78","0","False","657","957","0","11","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgFinal6/campaign500_shape_psg_final6_01_L473_mug.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L473_mug_compact.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L473_r2_outer_strong_005_r2_006_a401_maskonlyb05_11_com.asset","mug","马克杯","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"474","48","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","178","160","196","178","178","178","0","False","1124","1144","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L474_direct_advanced_42_direct_advanced_veryhard_rect_d.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"475","48","normal","2","??2","Hard2","困难","Normal","Normal","Hard","Normal","195","175","215","73","73","83","10","True","922","972","0","-122","keep_current","","NutationLongChainStrict60","PeelMid","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_28_nutation_longchain_spine_v1_rect_c80hf3_07_d2_maze_spine.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_36_direct_advanced_veryhard_rect_dual_zone_g0_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L475_direct_advanced_36_direct_advanced_veryhard_rect_d.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"476","48","normal","1","??1","Normal1","普通/恢复","Hard","Pressure","Hard","Pressure","126","113","139","77","77","77","0","False","650","660","0","-49","keep_current","","Campaign500HardGateUntil0910After300Reclaimed","PeelLight","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_51_nutation_strict_mixed_hard_v1_rect_s48_o476_v00_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_136_direct_normal_rect_core_burst_g1_v14.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L476_direct_normal_136_direct_normal_rect_core_burst_g1.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"477","48","hole","1","??1","Normal1","普通/恢复","Mechanic","HoleRescue","HoleRescue","HoleRescue","60","54","66","60","60","60","0","False","588","672","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_032_std_24x28_dense.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_032_std_24x28_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L477_hole_candidate_032_std_24x28_dense.asset","","","0","1","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"478","48","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","112","101","123","96","96","96","0","False","780","1596","0","-16","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_178_L478_flag_section.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L478_flag_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L478_r2_outer_strong_005_r2_006_a401_maskonlyb04_09_mai.asset","flag","旗帜","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"479","48","normal","4","??4","Extreme4","极难","RelativeExtreme","Peak","Peak","Peak","185","167","203","93","93","105","12","True","1007","1064","0","-92","keep_current","","NutationLongChainStrict60","LongChainProbe","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_33_nutation_longchain_curve_v1_rect_c80hf_09_d2_core_curve.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_14_direct_advanced_veryhard_rect_quasi_symmetry_g1_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L479_direct_advanced_14_direct_advanced_veryhard_rect_q.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"480","48","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","141","127","155","141","141","141","0","False","884","903","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L480_direct_pure_topup_08_24_direct_polish_hard_pure_re.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"481","49","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","108","97","119","71","71","71","0","False","656","660","0","-37","keep_current","","Campaign500HardGateUntil0910After300Reclaimed","NeutralMixed","mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_37_nutation_mixed_neutral_v1_rect_s49_o481_v00_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_130_direct_normal_rect_maze_long_chain_g0_v13.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L481_direct_normal_130_direct_normal_rect_maze_long_cha.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"482","49","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","150","135","165","79","79","79","0","False","759","768","0","-71","keep_current","","Campaign500HardGateUntil0910After300Reclaimed","PeelLight","curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_55_nutation_strict_mixed_hard_v1_rect_s49_o482_v04_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_22_direct_polish_hard_pure_rect_core_burst_g12_v10.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L482_direct_pure_topup_10_22_direct_polish_hard_pure_re.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"483","49","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","64","58","70","81","81","81","0","False","643","1023","0","17","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_182_L483_heart_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L483_heart_compact.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L483_r2_outer_strong_005_r2_006_a401_maskonlyb09_21_com.asset","heart","","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"484","49","hole","1","??1","Normal1","普通/恢复","Mechanic","HoleRescue","HoleRescue","HoleRescue","62","56","68","62","62","62","0","False","554","672","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_103_notch_24x28_section_b.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_103_notch_24x28_section_b.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L484_hole_candidate_103_notch_24x28_section_b.asset","","","0","1","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"485","49","normal","3","????3","SpecialHard3","特别困难","Hard","Pressure","Peak","Pressure","189","170","208","121","189","189","0","False","1133","1150","68","0","v11_review_donor_revert","96","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_44_direct_advanced_veryhard_rect_dual_zone_g1_v06.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_44_direct_advanced_veryhard_rect_dual_zone_g1_v06.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L485_direct_advanced_44_direct_advanced_veryhard_rect_d.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"486","49","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","213","192","234","213","213","213","0","False","1262","1300","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L486_direct_advanced_07_direct_advanced_veryhard_rect_s.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"487","49","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","113","102","124","97","97","97","0","False","798","1444","0","-16","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_186_L487_sun_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L487_sun_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L487_r2_outer_strong_005_r2_006_a401_maskonlyb01_10_mai.asset","sun","太阳","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"488","49","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","195","175","215","195","195","195","0","False","1202","1225","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L488_direct_advanced_29_direct_advanced_veryhard_rect_s.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"489","49","normal","1","??1","Normal1","普通/恢复","Hard","Pressure","Hard","Pressure","108","97","119","76","76","81","5","True","720","768","0","-32","keep_current","","NutationLongChainStrict60","PeelMid","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_11_nutation_longchain_patch_v1_rect_c80_03_d1_weave_patch.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_46_direct_normal_rect_core_burst_g4_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L489_direct_normal_46_direct_normal_rect_core_burst_g4_.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
