"order","category","finalStatus","finalLevelId","loadMode","loadedAssetPath","loadedAssetGuid","syncAssetPath","assemblyAction","assemblySourcePool","assemblyGateClass","productionLane","productionStyle","productionChainLanguage","chains","sourceCoverage","maxChoices","localPatchSolveRunMax","solveTraceQualityScore","templateTargetChains","actualChains","effectiveChainLoad","rhythmStageBand","sectionWaveRole","rhythmStyleGroup","rhythmPlacementReason"
"465","normal","ExternalCandidatePlanned","nutation_longchain_candidate80_holefix_s2_v1_39_nutation_longchain_patch_v1_rect_c80hf2_10_d2_section_patch","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_39_nutation_longchain_patch_v1_rect_c80hf2_10_d2_section_patch.asset","c1d50362dcce03045aa5052258825fd4","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_39_nutation_longchain_patch_v1_rect_c80hf2_10_d2_section_patch.asset","ActiveReplace","NutationLongChainStrict60","CampaignHardGateGenericMatch","LongChainProbe","maze_long_chain","curve_chain","104","0.947","9","6","0.867","213","104","","S04_after300_deferred","PeakExtreme","","unchanged_from_v3_or_non_normal"
"466","normal","OriginalNonTarget","direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01.asset","8178082faeb347d46913f24fae06f852","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01.asset","KeepCurrent","","","","","","","","","","","166","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"467","hole","OriginalNonTarget","hole_topup_031_topup_std_26x26_maze","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_031_topup_std_26x26_maze.asset","699611b0fa183a04198bda259d76fb1c","U/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_031_topup_std_26x26_maze.asset","KeepCurrent","","","","","","","","","","","63","","","S04_after300_deferred","HoleRescue","","unchanged_from_v3_or_non_normal"
"468","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_176_L468_boombox_sweep","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_176_L468_boombox_sweep.asset","686df552c0320b843a737eb31b7c1f96","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_176_L468_boombox_sweep.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","Sweep","","81","0.988","9","7","","73","81","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"469","normal","ExternalCandidatePlanned","nutation_longchain_candidate80_holefix_v1_29_nutation_longchain_curve_v1_rect_c80hf_08_d2_weave_curve","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_29_nutation_longchain_curve_v1_rect_c80hf_08_d2_weave_curve.asset","99b33d7b9abe85246acbc38e40de612f","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_29_nutation_longchain_curve_v1_rect_c80hf_08_d2_weave_curve.asset","ActiveReplace","NutationLongChainStrict60","CampaignHardGateGenericMatch","PeelMid","maze_long_chain","curve_chain","89","0.948","11","6","0.845","160","89","","S04_after300_deferred","Hard","","unchanged_from_v3_or_non_normal"
"470","normal","OriginalNonTarget","direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08.asset","58fef92723bb44e44b87dfb1309189ae","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_23_direct_polish_hard_pure_rect_section_unlock_g10_v08.asset","KeepCurrent","","","","","","","","","","","149","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"471","normal","After300DeferredForFront300PriorityV3","direct_normal_topup_16_direct_normal_topup_rect_sweep_g7_v02","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_52_nutation_flow_rail_v1_rect_s48_o471_v00_flowrail_curve_chain.asset","3590208550bd829439ee02e0e09ddfa6","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_52_nutation_flow_rail_v1_rect_s48_o471_v00_flowrail_curve_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","106","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"472","normal","OriginalNonTarget","direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02.asset","321e3d1d72ebd0a4bad68f0050f17c27","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_13_direct_advanced_veryhard_rect_stair_push_g1_v02.asset","KeepCurrent","","","","","","","","","","","231","","","S04_after300_deferred","Hard","","unchanged_from_v3_or_non_normal"
"473","shape","ShapeCandidatePlanned","campaign500_shape_psg_final6_01_L473_mug","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgFinal6/campaign500_shape_psg_final6_01_L473_mug.asset","5e2d0819f0c75ec419b10c2d138d1876","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgFinal6/campaign500_shape_psg_final6_01_L473_mug.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","CoreBurst","","78","0.981","9","5","","67","78","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"474","normal","OriginalNonTarget","direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06.asset","cb3f70dfee8a9cb4f9799589e01575c7","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06.asset","KeepCurrent","","","","","","","","","","","178","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"475","normal","ExternalCandidatePlanned","nutation_longchain_candidate80_holefix_s3_v1_28_nutation_longchain_spine_v1_rect_c80hf3_07_d2_maze_spine","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_28_nutation_longchain_spine_v1_rect_c80hf3_07_d2_maze_spine.asset","eb76f8e0c00850b4abf4d4ff4511b6f2","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_28_nutation_longchain_spine_v1_rect_c80hf3_07_d2_maze_spine.asset","ActiveReplace","NutationLongChainStrict60","CampaignHardGateGenericMatch","PeelMid","maze_long_chain","rail_chain","73","0.949","10","3","0.842","195","73","","S04_after300_deferred","Hard","","unchanged_from_v3_or_non_normal"
"476","normal","After300DeferredForFront300PriorityV3","direct_normal_136_direct_normal_rect_core_burst_g1_v14","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_51_nutation_strict_mixed_hard_v1_rect_s48_o476_v00_strictmixedhard_mixed_chain.asset","385d6cd0ba67efd49b0d7843a3532e48","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_51_nutation_strict_mixed_hard_v1_rect_s48_o476_v00_strictmixedhard_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","126","","","S04_after300_deferred","Hard","","unchanged_from_v3_or_non_normal"
"477","hole","OriginalNonTarget","hole_candidate_032_std_24x28_dense","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_032_std_24x28_dense.asset","36a12545babc04d49ab84c379005bc3e","U/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_032_std_24x28_dense.asset","KeepCurrent","","","","","","","","","","","60","","","S04_after300_deferred","HoleRescue","","unchanged_from_v3_or_non_normal"
"478","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_178_L478_flag_section","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_178_L478_flag_section.asset","aa8499f5ff208674abc8a85c9e992531","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_178_L478_flag_section.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","SectionUnlock","","96","0.986","9","8","","112","96","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"479","normal","ExternalCandidatePlanned","nutation_longchain_candidate80_holefix_v1_33_nutation_longchain_curve_v1_rect_c80hf_09_d2_core_curve","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_33_nutation_longchain_curve_v1_rect_c80hf_09_d2_core_curve.asset","73a971f8f3ec7c84fa36a28bb6c1cb5e","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_33_nutation_longchain_curve_v1_rect_c80hf_09_d2_core_curve.asset","ActiveReplace","NutationLongChainStrict60","CampaignHardGateGenericMatch","LongChainProbe","maze_long_chain","rail_chain","93","0.946","11","5","0.92","185","93","","S04_after300_deferred","PeakExtreme","","unchanged_from_v3_or_non_normal"
"480","normal","OriginalNonTarget","direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05.asset","5478f802d42d3a04fafb06fcc9b78f69","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_24_direct_polish_hard_pure_rect_sweep_g13_v05.asset","KeepCurrent","","","","","","","","","","","141","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"481","normal","After300DeferredForFront300PriorityV3","direct_normal_130_direct_normal_rect_maze_long_chain_g0_v13","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_37_nutation_mixed_neutral_v1_rect_s49_o481_v00_neutralmixed_mixed_chain.asset","c6d08f5304034fa7ad0ff0a72223a55a","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_37_nutation_mixed_neutral_v1_rect_s49_o481_v00_neutralmixed_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","108","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"482","normal","After300DeferredForFront300PriorityV3","direct_pure_topup_10_22_direct_polish_hard_pure_rect_core_burst_g12_v10","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_55_nutation_strict_mixed_hard_v1_rect_s49_o482_v04_strictmixedhard_mixed_chain.asset","8a3242f303a055046b1f7a1efb2a4a32","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_55_nutation_strict_mixed_hard_v1_rect_s49_o482_v04_strictmixedhard_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","150","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"483","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_182_L483_heart_sweep","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_182_L483_heart_sweep.asset","e6e6ebabfd8217a478b2e273c043eb99","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_182_L483_heart_sweep.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","Sweep","","81","0.989","6","13","","64","81","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"484","hole","OriginalNonTarget","hole_candidate_103_notch_24x28_section_b","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_103_notch_24x28_section_b.asset","38405aacbdfa0664fb7bbc3f86513886","U/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_103_notch_24x28_section_b.asset","KeepCurrent","","","","","","","","","","","62","","","S04_after300_deferred","HoleRescue","","unchanged_from_v3_or_non_normal"
"485","normal","ExternalCandidatePlanned","nutation_longchain_candidate80_holefix_s2_v1_47_nutation_longchain_patch_v1_rect_c80hf2_12_d3_maze_patch","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_47_nutation_longchain_patch_v1_rect_c80hf2_12_d3_maze_patch.asset","18a604a8d455e974f81198451ef8d5f7","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_47_nutation_longchain_patch_v1_rect_c80hf2_12_d3_maze_patch.asset","ActiveReplace","NutationLongChainStrict60","CampaignHardGateGenericMatch","LongChainProbe","maze_long_chain","patch_chain","121","0.955","11","6","0.859","189","121","","S04_after300_deferred","PeakExtreme","","unchanged_from_v3_or_non_normal"
"486","normal","OriginalNonTarget","direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01.asset","379eec85255f2fe4a9a68d3c321530cb","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_07_direct_advanced_veryhard_rect_sweep_g0_v01.asset","KeepCurrent","","","","","","","","","","","213","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"487","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_186_L487_sun_dense","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_186_L487_sun_dense.asset","10598b43a1cacab4f863871fa56cb93f","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_186_L487_sun_dense.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","DenseWeave","","97","0.985","11","7","","113","97","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"488","normal","OriginalNonTarget","direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04.asset","2ba037b0d9d8ea343a14e67a63a2ce87","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_29_direct_advanced_veryhard_rect_stair_push_g3_v04.asset","KeepCurrent","","","","","","","","","","","195","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"489","normal","ExternalCandidatePlanned","nutation_longchain_candidate80_v1_11_nutation_longchain_patch_v1_rect_c80_03_d1_weave_patch","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_11_nutation_longchain_patch_v1_rect_c80_03_d1_weave_patch.asset","a78adc50d494fad489d3b090e0ac42db","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_11_nutation_longchain_patch_v1_rect_c80_03_d1_weave_patch.asset","ActiveReplace","NutationLongChainStrict60","CampaignHardGateGenericMatch","PeelMid","maze_long_chain","rail_chain","76","0.938","11","4","0.871","108","76","","S04_after300_deferred","Hard","","unchanged_from_v3_or_non_normal"
"490","normal","OriginalNonTarget","direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03.asset","7f6a87291a5d8844f8f80acd8ab5ff2c","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_24_direct_advanced_veryhard_rect_section_unlock_g2_v03.asset","KeepCurrent","","","","","","","","","","","199","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"491","normal","After300DeferredForFront300PriorityV3","direct_advanced_22_direct_advanced_veryhard_rect_quasi_symmetry_g2_v03","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_57_nutation_strict_mixed_hard_v1_rect_s50_o491_v01_strictmixedhard_mixed_chain.asset","eca7f6c2586984c40ad25b4ebd31f86f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_57_nutation_strict_mixed_hard_v1_rect_s50_o491_v01_strictmixedhard_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","199","","","S04_after300_deferred","Hard","","unchanged_from_v3_or_non_normal"
"492","hole","OriginalNonTarget","hole_highchain_extra_016_hc2_32x30_dual_b","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_016_hc2_32x30_dual_b.asset","b02a351c3a767bb419f30db7f3da8b82","U/Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_016_hc2_32x30_dual_b.asset","KeepCurrent","","","","","","","","","","","91","","","S04_after300_deferred","HoleRescue","","unchanged_from_v3_or_non_normal"
"493","shape","ShapeCandidatePlanned","campaign500_shape_psg_final6_05_L493_dragonhead","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgFinal6/campaign500_shape_psg_final6_05_L493_dragonhead.asset","7a2f73de45b6804488cbc5f7fa384641","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgFinal6/campaign500_shape_psg_final6_05_L493_dragonhead.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","CoreBurst","","90","0.990","9","8","","64","90","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"494","normal","OriginalNonTarget","direct_advanced_02_direct_advanced_veryhard_rect_dense_weave_g0_v01","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_02_direct_advanced_veryhard_rect_dense_weave_g0_v01.asset","11caadf53d6be794caddefecc768da87","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_02_direct_advanced_veryhard_rect_dense_weave_g0_v01.asset","KeepCurrent","","","","","","","","","","","192","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
