"chokeClass","chokeScore","levelId","order","category","difficultyCode","sampleRole","chains","arrows","solved","processTier","avgChoices","choiceP80","maxChoices","remoteChokes","remoteScore","compositeBreakWindows","afterLocalFrontierBreaks","switchFrontierBreaks","choiceChokeWindows","meaningfulOptionRate","localOnlyRate","usefulTensionRate","flatConsequenceRate","branchDivergenceAvg","localRun","nearOuterRun","depFollowRun","sts","collapse","riskTags","assetPath","sourceFile"
"WeakOrNoChoke","-36.796","c5lcf_36_l096_long_veryhard_section_s10_slot_seedweave_support_lattice","96","","","","","","True","Drop","9.85","13","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.801","0.226","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_36_l096_long_veryhard_section_s10_slot_seedweave_support_lattice.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-family-profile-lab\_CodexRun\campaign500_longchain_family_profile_lab_target50_area_v2_cut49_trace1_postselected_trace_gate_keep.csv"
"WeakOrNoChoke","-36.796","c5lcf_15_l096_long_veryhard_section_s10_slot_seedweave_support_lattice","96","","","","","","True","Drop","9.85","13","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.801","0.226","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_15_l096_long_veryhard_section_s10_slot_seedweave_support_lattice.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-family-profile-lab\_CodexRun\campaign500_longchain_family_profile_lab_target50_singlelane_v2_prod1_postselected_trace_gate_keep.csv"
"WeakOrNoChoke","-36.9","nutation_longchain_candidate80_v1_63_nutation_longchain_patch_v1_rect_c80_16_d3_lock_patch","","","","","125","","True","Drop","9.03","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.775","0.355","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_63_nutation_longchain_patch_v1_rect_c80_16_d3_lock_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-36.98","nutation_longchain_candidate80_holefix_s2_v1_74_nutation_longchain_rail_v1_rect_c80hf2_19_d4_core_rail","","","","","140","","True","Drop","9.24","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.755","0.349","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_74_nutation_longchain_rail_v1_rect_c80hf2_19_d4_core_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_remaining_hard_r3_22_L403_dialphone_r3lock","","","","","139","","True","Drop","6.9","9","14","0","0","0","0","0","0","0","0","0","0","0","8","3","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingHardR3/campaign500_shape_psg_remaining_hard_r3_22_L403_dialphone_r3lock.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_remaining_hard_r3_trace_labels.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_review_top3_rescue_02_L038_suspensionbridge_sweep","","","","","93","","True","Drop","7.14","10","14","0","0","0","0","0","0","0","0","0","0","0","8","3","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_02_L038_suspensionbridge_sweep.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_next10e_09_L313_apple","","","","","114","","True","Drop","7.42","10","14","0","0","0","0","0","0","0","0","0","0","0","8","3","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10E/campaign500_shape_psg_next10e_09_L313_apple.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_labels.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_next10h_01_L423_artistpalette","","","","","144","","True","Drop","7.44","9","14","0","0","0","0","0","0","0","0","0","0","0","8","4","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10H/campaign500_shape_psg_next10h_01_L423_artistpalette.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_current_best_labels.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_next10h_04_L438_giftbox","","","","","166","","True","Drop","7.52","10","14","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10H/campaign500_shape_psg_next10h_04_L438_giftbox.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_remaining_after_remaining_drop_top3.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_review_top3_rescue_37_L168_brickcellphone_section","","","","","119","","True","Drop","5.18","7","10","0","0","0","0","0","0","0","0","0","0","0","13","2","0","0","0","localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_37_L168_brickcellphone_section.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_next10b_07_L153_pumpkin","153","shape","","","","","","","0","0","10","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","localRunHigh;notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10B/campaign500_shape_psg_next10b_07_L153_pumpkin.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_review_top3_rescue_121_L353_slimecrown_dense","","","","","129","","True","Drop","8.46","11","14","0","0","0","0","0","0","0","0","0","0","0","8","4","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_121_L353_slimecrown_dense.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_next10b_07_L153_pumpkin","","","","","131","","True","B","6.08","8","10","0","0","0","0","0","0","0","0","0","0","0","13","3","0","0","0","localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10B/campaign500_shape_psg_next10b_07_L153_pumpkin.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_current_best_before_review_top3_rescue.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_next10e_07_L303_virtualpetkeychain","","","","","115","","True","Drop","7.29","11","14","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10E/campaign500_shape_psg_next10e_07_L303_virtualpetkeychain.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_remaining_after_remaining_drop_top3.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_review_top3_rescue_106_L327_compass_core","","","","","133","","True","Drop","7.47","11","14","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_106_L327_compass_core.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_review_top3_rescue_119_L348_donut_sweep","","","","","143","","True","Drop","6.48","9","14","0","0","0","0","0","0","0","0","0","0","0","8","4","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_119_L348_donut_sweep.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-37","campaign500_shape_psg_remaining_hard_r3_13_L348_donut_r3core","","","","","136","","True","Drop","8.28","11","14","0","0","0","0","0","0","0","0","0","0","0","8","4","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingHardR3/campaign500_shape_psg_remaining_hard_r3_13_L348_donut_r3core.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_remaining_hard_r3_trace_labels.csv"
"WeakOrNoChoke","-37.276","nutation_longchain_candidate80_holefix_v1_79_nutation_longchain_patch_v1_rect_c80hf_20_d5_maze_patch","","","","","176","","True","Drop","9.88","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.681","0.454","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_79_nutation_longchain_patch_v1_rect_c80hf_20_d5_maze_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-37.41","campaign500_shape_psg_no_b_r4_12_L353_slimecrown_r4core","","","","","128","","True","Drop","5.06","7","10","0","0","0","0","0","0","0","0","0","0","0","12","2","8","0","0","localRunHigh;depFollowHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR4/campaign500_shape_psg_no_b_r4_12_L353_slimecrown_r4core.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_no_b_r4_trace_labels.csv"
"WeakOrNoChoke","-37.518","campaign500_shape_psg_no_b_r4_44_L427_treasurechest_r4core","","","","","165","","True","B","6.19","8","12","0","0","0","0","0","0","0","0","0","0","0","10","3","7","0","0","choicePeakHigh;localRunHigh;depFollowHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR4/campaign500_shape_psg_no_b_r4_44_L427_treasurechest_r4core.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_no_b_r4_trace_labels.csv"
"WeakOrNoChoke","-37.566","campaign500_shape_psg_no_b_r5_24_L433_filmroll_r5mazeA","","","","","165","","True","Drop","5.71","7","12","0","0","0","0","0","0","0","0","0","0","0","10","5","7","0","0","choicePeakHigh;localRunHigh;depFollowHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR5/campaign500_shape_psg_no_b_r5_24_L433_filmroll_r5mazeA.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_no_b_r5_trace_labels.csv"
"WeakOrNoChoke","-38","campaign500_shape_psg_next10b_05_L143_watermelonslice","","","","","91","","True","Drop","6.29","10","15","0","0","0","0","0","0","0","0","0","0","0","7","3","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10B/campaign500_shape_psg_next10b_05_L143_watermelonslice.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_labels.csv"
"WeakOrNoChoke","-38","campaign500_shape_psg_remaining_hard_r3_17_L353_slimecrown_r3lock","","","","","132","","True","Drop","6.88","9","11","0","0","0","0","0","0","0","0","0","0","0","12","2","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingHardR3/campaign500_shape_psg_remaining_hard_r3_17_L353_slimecrown_r3lock.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_remaining_hard_r3_trace_labels.csv"
"WeakOrNoChoke","-38","campaign500_shape_psg_review_top3_rescue_136_L378_pretzel_dense","","","","","135","","True","Drop","7.19","10","15","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_136_L378_pretzel_dense.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-38","campaign500_shape_psg_next10g_08_L408_arcadecabinet","","","","","141","","True","Drop","8.63","11","15","0","0","0","0","0","0","0","0","0","0","0","7","3","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10G/campaign500_shape_psg_next10g_08_L408_arcadecabinet.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_labels.csv"
"WeakOrNoChoke","-38","campaign500_shape_psg_next10g_06_L398_butterfly","","","","","154","","True","B","5.45","7","11","0","0","0","0","0","0","0","0","0","0","0","12","4","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10G/campaign500_shape_psg_next10g_06_L398_butterfly.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_current_best_before_review_top3_rescue.csv"
"WeakOrNoChoke","-38","campaign500_shape_psg_review_top3_rescue_185_L487_sun_sweep","","","","","107","","True","Drop","5.73","9","11","0","0","0","0","0","0","0","0","0","0","0","12","1","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_185_L487_sun_sweep.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-38","campaign500_shape_psg_review_top3_rescue_53_L207_magnetvarianta_sweep","","","","","116","","True","Drop","5.66","8","11","0","0","0","0","0","0","0","0","0","0","0","12","4","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_53_L207_magnetvarianta_sweep.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-38","campaign500_shape_psg_next10g_06_L398_butterfly","398","shape","","","","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","choicePeakHigh;localRunHigh;notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10G/campaign500_shape_psg_next10g_06_L398_butterfly.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","-38.446","campaign500_shape_psg_no_b_r4_11_L353_slimecrown_r4dense","","","","","127","","True","B","5.8","8","11","0","0","0","0","0","0","0","0","0","0","0","12","4","6","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR4/campaign500_shape_psg_no_b_r4_11_L353_slimecrown_r4dense.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_no_b_r4_trace_labels.csv"
"WeakOrNoChoke","-38.568","c5lcf_17_l104_long_hard_lock_s11_slot_seedlock_dual_gate_buckle_near","104","","","","","","True","Drop","7.09","12","16","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0.858","0.217","choicePeakHigh;nearOuterRunHigh","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_17_l104_long_hard_lock_s11_slot_seedlock_dual_gate_buckle_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-family-profile-lab\_CodexRun\campaign500_longchain_family_profile_lab_target50_singlelane_v2_prod1_postselected_trace_gate_keep.csv"
"WeakOrNoChoke","-38.568","c5lcf_42_l104_long_hard_lock_s11_slot_seedlock_dual_gate_buckle_near","104","","","","","","True","Drop","7.09","12","16","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0.858","0.217","choicePeakHigh;nearOuterRunHigh","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_42_l104_long_hard_lock_s11_slot_seedlock_dual_gate_buckle_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-family-profile-lab\_CodexRun\campaign500_longchain_family_profile_lab_target50_area_v2_cut49_trace1_allselected_trace_joined.csv"
"WeakOrNoChoke","-39","campaign500_shape_psg_review_top3_rescue_79_L273_gameportal_dual","","","","","113","","True","Drop","8.25","10","13","0","0","0","0","0","0","0","0","0","0","0","9","6","0","0","0","choicePeakHigh;localRunHigh;nearOuterRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_79_L273_gameportal_dual.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-39","campaign500_shape_psg_review_top3_rescue_184_L487_sun_core","","","","","105","","True","B","6.79","9","12","0","0","0","0","0","0","0","0","0","0","0","11","1","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_184_L487_sun_core.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-39","campaign500_shape_psg_next10g_02_L378_pretzel","","","","","139","","True","Drop","9.4","14","16","0","0","0","0","0","0","0","0","0","0","0","6","2","0","0","0","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10G/campaign500_shape_psg_next10g_02_L378_pretzel.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_labels.csv"
"WeakOrNoChoke","-39","campaign500_shape_psg_next10f_01_L323_hotairballoon","","","","","114","","True","Drop","7.9","10","13","0","0","0","0","0","0","0","0","0","0","0","9","6","0","0","0","choicePeakHigh;localRunHigh;nearOuterRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10F/campaign500_shape_psg_next10f_01_L323_hotairballoon.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_labels.csv"
